rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,24,102449,5.163334374196259,8.1168377138079,2.9535033396116415,13,3031,595,0
2,24,25313,0.39054669982611184,1.127712880321566,0.7371661804954541,13,3031,595,0
3,24,93739,0.10311406401061649,0.5491189817357006,0.4460049177250841,13,3031,595,0
4,24,99283,0.12953597141689455,0.5382096044240687,0.4086736330071742,13,3031,595,0
5,24,109543,0.0063612575025297925,0.19101006734364334,0.18464880984111354,13,3031,595,0
6,24,120112,0.1352380362482664,0.28856899255891266,0.15333095631064625,13,3031,595,0
7,24,41895,0.021525535015111237,0.14922894071243517,0.12770340569732394,13,3031,595,0
8,24,88641,0.0007426895008623703,0.11851273086174527,0.1177700413608829,13,3031,595,0
9,24,54210,0.030791760056396382,0.14467549822240672,0.11388373816601033,13,3031,595,0
10,24,85144,0.0021356011758541216,0.10919374378549235,0.10705814260963822,13,3031,595,0
11,24,4648,0.06888128774494554,0.1741339676298576,0.10525267988491208,13,3031,595,0
12,24,69392,0.011818418822114589,0.11582740633064903,0.10400898750853443,13,3031,595,0
13,24,35592,0.006337721453421905,0.10877579451798201,0.10243807306456011,13,3031,595,0
14,24,120197,0.020005400980619266,0.1214459207454409,0.10144051976482163,13,3031,595,0
15,24,101696,0.05480893727490363,0.15357250739509773,0.0987635701201941,13,3031,595,0
16,24,117595,0.022145533274303627,0.12084863322069352,0.09870309994638989,13,3031,595,0
17,24,114541,0.03944139142260723,0.13803379893401185,0.09859240751140462,13,3031,595,0
18,24,66768,0.003396076504591395,0.09314952907450111,0.08975345256990971,13,3031,595,0
19,24,54187,0.010855837651488813,0.09226906469597683,0.08141322704448802,13,3031,595,0
20,24,125257,0.10900794817623513,0.186191061606911,0.07718311343067588,13,3031,595,0
21,24,9072,0.059104155690200215,0.1352870475113122,0.07618289182111199,13,3031,595,0
22,24,70539,0.007501966048750341,0.08317793378370338,0.07567596773495304,13,3031,595,0
23,24,26854,0.04132633161061077,0.11590100299905617,0.0745746713884454,13,3031,595,0
24,24,39888,0.014704511973647779,0.08788189573399749,0.07317738376034971,13,3031,595,0
25,24,9629,0.01919568479956747,0.09115828917539816,0.07196260437583069,13,3031,595,0
26,24,120745,0.001482775547061495,0.0724980098026973,0.0710152342556358,13,3031,595,0
27,24,13817,0.003360485026960816,0.07432892628205129,0.07096844125509047,13,3031,595,0
28,24,11107,0.022178246828436048,0.09033319394534638,0.06815494711691034,13,3031,595,0
29,24,71395,0.01554187170249289,0.08342444968523591,0.06788257798274301,13,3031,595,0
30,24,92530,3.288280116110305e-05,0.06679256403817019,0.06675968123700908,13,3031,595,0
31,24,102405,0.0011092037016772736,0.06727127834815197,0.0661620746464747,13,3031,595,0
32,24,127903,0.002307830228351259,0.06798621861642508,0.06567838838807381,13,3031,595,0
33,24,74297,0.019744810487949148,0.0851977739281636,0.06545296344021445,13,3031,595,0
34,24,49712,0.0022846431906628803,0.0659510237332035,0.06366638054254062,13,3031,595,0
35,24,22283,6.698615874571289e-05,0.06213727473589291,0.06207028857714719,13,3031,595,0
36,24,77889,0.003071982690230318,0.06513557586171602,0.0620635931714857,13,3031,595,0
37,24,1983,0.000695584125466355,0.06219261834741523,0.061497034221948875,13,3031,595,0
38,24,63761,0.004126859448824981,0.06398629613040845,0.059859436681583465,13,3031,595,0
39,24,23366,0.05265066600421257,0.11206133032463501,0.05941066432042245,13,3031,595,0
40,24,34586,0.0009553107425568376,0.05764222756410257,0.05668691682154573,13,3031,595,0
41,24,46409,0.0005582953625569779,0.054817412552691604,0.054259117190134626,13,3031,595,0
42,24,106825,0.006198849002855727,0.058938476720972584,0.052739627718116855,13,3031,595,0
43,24,107467,0.0,0.05253790463677716,0.05253790463677716,13,3031,595,0
44,24,64387,0.0024259269127035483,0.054597193887814637,0.05217126697511109,13,3031,595,0
