rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,16,18883,0.356665369308809,0.9479122899159664,0.5912469206071574,13,3031,595,0
2,16,485,3.293888928983834,3.7016773897058823,0.40778846072204855,13,3031,595,0
3,16,90536,0.07711654053942593,0.1820969012605042,0.10498036072107828,13,3031,595,0
4,16,108402,0.09804416859122402,0.1714876575630252,0.07344348897180118,13,3031,595,0
5,16,68907,6.701583635763775e-05,0.06774553571428571,0.06767851987792807,13,3031,595,0
6,16,121114,0.03187891784889475,0.08002560399159664,0.048146686142701886,13,3031,595,0
7,16,27199,8.892485978225008e-05,0.04544051995798319,0.04535159509820094,13,3031,595,0
8,16,113709,0.01271496618277796,0.0532563025210084,0.04054133633823044,13,3031,595,0
9,16,96979,0.011822495669745959,0.0509125525210084,0.03909005685126245,13,3031,595,0
10,16,90758,0.0008447861679313758,0.03697478991596639,0.03613000374803501,13,3031,595,0
11,16,47174,0.004381804684922468,0.0394859506302521,0.03510414594532963,13,3031,595,0
12,16,61762,0.0011018950016496206,0.0350577731092437,0.033955878107594074,13,3031,595,0
13,16,2295,0.004236174117452986,0.03674501050420168,0.032508836386748695,13,3031,595,0
14,16,98442,0.001610313221709007,0.033436186974789915,0.03182587375308091,13,3031,595,0
15,16,106811,0.0,0.02999606092436975,0.02999606092436975,13,3031,595,0
16,16,69050,0.00110060623556582,0.03050814075630252,0.0294075345207367,13,3031,595,0
17,16,98026,0.003884340976575388,0.03182116596638655,0.027936824989811166,13,3031,595,0
18,16,84549,0.013678963213460904,0.041268382352941176,0.02758941913948027,13,3031,595,0
19,16,34691,0.00037631969646981196,0.027461922268907563,0.02708560257243775,13,3031,595,0
20,16,44714,1.2887660838007258e-06,0.02535451680672269,0.02535322804063889,13,3031,595,0
21,16,54973,0.000385341059056417,0.02469143907563025,0.024306098016573834,13,3031,595,0
22,16,7262,0.0005425705212801056,0.02416622899159664,0.023623658470316534,13,3031,595,0
23,16,129920,0.008641176591883867,0.03220850840336134,0.023567331811477472,13,3031,595,0
24,16,2118,0.0008389867205542725,0.02419248949579832,0.023353502775244048,13,3031,595,0
25,16,80229,0.009223054478719895,0.03216583508403361,0.022942780605313715,13,3031,595,0
26,16,106568,0.0006276290828109535,0.022538077731092437,0.021910448648281483,13,3031,595,0
27,16,46662,0.00024099925767073573,0.021973476890756304,0.02173247763308557,13,3031,595,0
28,16,58858,0.0012565469317057077,0.022863051470588234,0.021606504538882527,13,3031,595,0
29,16,56748,4.768434510062685e-05,0.02071953781512605,0.020671853470025422,13,3031,595,0
30,16,9130,0.015438128917848895,0.03511685924369748,0.019678730325848583,13,3031,595,0
