rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,15,96419,0.12214151682612999,0.5774652048319328,0.45532368800580275,13,3031,595,0
2,15,53132,0.00996151744473771,0.06007418592436975,0.05011266847963204,13,3031,595,0
3,15,100333,0.00010696758495546024,0.045102415966386554,0.044995448381431095,13,3031,595,0
4,15,81187,2.5775321676014516e-05,0.04331341911764706,0.04328764379597104,13,3031,595,0
5,15,34433,0.14314389331078853,0.18558954831932772,0.042445655008539196,13,3031,595,0
6,15,23495,0.013540420859452326,0.05375196953781513,0.0402115486783628,13,3031,595,0
7,15,41803,0.013016537446387332,0.04996389180672269,0.03694735436033536,13,3031,595,0
8,15,130641,0.0,0.03477547268907563,0.03477547268907563,13,3031,595,0
9,15,93232,0.0005213058808973936,0.03325564600840336,0.032734340127505965,13,3031,595,0
10,15,29379,0.00030543756186077203,0.03010766806722689,0.02980223050536612,13,3031,595,0
11,15,77114,0.06894511918508743,0.09831932773109243,0.029374208546005004,13,3031,595,0
12,15,58142,0.0008099894836687562,0.02585674894957983,0.025046759465911075,13,3031,595,0
13,15,117801,0.003141367329264269,0.027573529411764705,0.024432162082500437,13,3031,595,0
14,15,32213,0.0,0.02269564075630252,0.02269564075630252,13,3031,595,0
15,15,83997,0.0018989968244803694,0.02426470588235294,0.022365709057872572,13,3031,595,0
16,15,26725,0.00660557056252062,0.02805278361344538,0.021447213050924757,13,3031,595,0
17,15,14672,3.99517485978225e-05,0.021313681722689076,0.021273729974091254,13,3031,595,0
18,15,78100,0.06917129763279446,0.09038209033613445,0.02121079270333999,13,3031,595,0
19,15,50795,0.0006798241092048829,0.021724002100840335,0.02104417799163545,13,3031,595,0
20,15,19198,0.0,0.020020351890756304,0.020020351890756304,13,3031,595,0
21,15,88966,5.799447377103266e-06,0.01998424369747899,0.019978444250101885,13,3031,595,0
22,15,2563,0.006922607019135598,0.026004464285714287,0.01908185726657869,13,3031,595,0
23,15,46237,0.0001198552457934675,0.01872373949579832,0.01860388425000485,13,3031,595,0
24,15,94692,0.0020626701171230616,0.020023634453781514,0.017960964336658454,13,3031,595,0
25,15,22596,0.015576671271857473,0.03235294117647059,0.016776269904613117,13,3031,595,0
26,15,80518,0.006811128752886836,0.023562237394957983,0.016751108642071147,13,3031,595,0
27,15,104652,0.0006791797261629825,0.017003676470588234,0.01632449674442525,13,3031,595,0
28,15,95681,0.009719873804025074,0.0254562762605042,0.01573640245647913,13,3031,595,0
29,15,109496,0.0,0.015559348739495799,0.015559348739495799,13,3031,595,0
30,15,3430,0.0005567469482019136,0.015500262605042017,0.014943515656840104,13,3031,595,0
31,15,5057,0.0,0.014538471638655463,0.014538471638655463,13,3031,595,0
