rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,23,39242,5.695568810185479,8.616058112633521,2.9204893024480416,13,3031,595,0
2,23,78831,0.0,0.6364080353597721,0.6364080353597721,13,3031,595,0
3,23,105259,0.0,0.28165827771891433,0.28165827771891433,13,3031,595,0
4,23,40756,0.027336248393616355,0.28055557546308574,0.25321932706946937,13,3031,595,0
5,23,59522,0.054328131798306416,0.28643288774710374,0.23210475594879731,13,3031,595,0
6,23,57734,0.042477294678046645,0.2563953487728941,0.21391805409484746,13,3031,595,0
7,23,127528,0.0037439139535190963,0.17712510484127944,0.17338119088776036,13,3031,595,0
8,23,53145,0.0014147842738720553,0.15054372881255357,0.1491289445386815,13,3031,595,0
9,23,35718,0.08055239216278433,0.1971170871863573,0.11656469502357296,13,3031,595,0
10,23,91031,9.973491884071248e-05,0.10374741325736972,0.103647678338529,13,3031,595,0
11,23,94789,3.469238678614299e-05,0.09886904185889209,0.09883434947210594,13,3031,595,0
12,23,78215,0.10080661384878678,0.19197598602581992,0.09116937217703314,13,3031,595,0
13,23,33563,0.09287115157975753,0.18328949365582137,0.09041834207606383,13,3031,595,0
14,23,9788,0.008156305854703595,0.09728767960248508,0.08913137374778149,13,3031,595,0
15,23,1744,0.015204144948893168,0.10248228764375313,0.08727814269485995,13,3031,595,0
16,23,97093,0.0025202677800105168,0.08819057527896051,0.08567030749895,13,3031,595,0
17,23,15317,0.05791380011202119,0.14136772120700164,0.08345392109498045,13,3031,595,0
18,23,33639,4.490971000642729e-05,0.08028929052374217,0.08024438081373575,13,3031,595,0
19,23,21268,0.05314996218842713,0.13029578902106323,0.0771458268326361,13,3031,595,0
20,23,28227,0.07480255026179697,0.14839566505220222,0.07359311479040526,13,3031,595,0
21,23,97250,0.0010236309482819796,0.07396634356307519,0.07294271261479321,13,3031,595,0
22,23,88634,0.00181980455631996,0.07421380831645084,0.07239400376013089,13,3031,595,0
23,23,39592,0.0027376634525614067,0.07370445254323008,0.07096678909066867,13,3031,595,0
24,23,117066,2.8382959305549196e-05,0.06887950171529597,0.06885111875599043,13,3031,595,0
25,23,55411,0.019857609585286668,0.0880094315021763,0.06815182191688963,13,3031,595,0
26,23,51822,0.057796117511100316,0.125192215597087,0.06739609808598668,13,3031,595,0
27,23,124185,0.08337730391823649,0.1491713610475378,0.06579405712930132,13,3031,595,0
28,23,17503,0.0009815232351934335,0.06462478082055903,0.0636432575853656,13,3031,595,0
29,23,95639,0.014637909164779684,0.07792307680018276,0.06328516763540308,13,3031,595,0
30,23,70201,0.0,0.06109293648428176,0.06109293648428176,13,3031,595,0
31,23,88324,0.01845147906447264,0.07949091348505753,0.06103943442058489,13,3031,595,0
32,23,113627,0.07460270894813646,0.1347001312990327,0.060097422350896226,13,3031,595,0
33,23,86998,0.016877073838390082,0.07291561809596943,0.05603854425757934,13,3031,595,0
34,23,82857,0.023245034604629768,0.07899198471995875,0.05574695011532898,13,3031,595,0
35,23,78285,0.029160261349015656,0.08482898865000019,0.05566872730098453,13,3031,595,0
36,23,94555,0.010504672950723977,0.06558145417790955,0.05507678122718557,13,3031,595,0
37,23,34825,0.001844997533334171,0.05632452113152842,0.05447952359819425,13,3031,595,0
38,23,108949,0.0032286128846519377,0.05764168801787436,0.05441307513322242,13,3031,595,0
39,23,86211,4.81158388815714e-05,0.05406729172526433,0.05401917588638276,13,3031,595,0
40,23,94034,0.02590959360946968,0.0791444864724855,0.05323489286301582,13,3031,595,0
41,23,101740,0.022385117321840547,0.07498377145944418,0.05259865413760363,13,3031,595,0
42,23,45354,0.0,0.0521017822094269,0.0521017822094269,13,3031,595,0
43,23,18499,0.0018161461606324568,0.05023812804466639,0.04842198188403393,13,3031,595,0
44,23,111535,0.0015261903317016962,0.049381860960303024,0.04785567062860133,13,3031,595,0
45,23,65151,0.0004661213418162627,0.04807560823245693,0.047609486890640665,13,3031,595,0
46,23,41749,0.002829215011431457,0.05004066182862651,0.04721144681719505,13,3031,595,0
47,23,98833,0.0036151646854164243,0.049100356209994124,0.0454851915245777,13,3031,595,0
48,23,27840,0.0032842494534639863,0.048480480296083796,0.04519623084261981,13,3031,595,0
49,23,124359,0.013428326980404564,0.057763746853701115,0.04433541987329655,13,3031,595,0
50,23,16207,0.033173759343592006,0.07714714180918,0.043973382465588,13,3031,595,0
51,23,22462,0.0013538863181636292,0.04487514762203914,0.043521261303875514,13,3031,595,0
52,23,76569,0.0005960027644037239,0.04400764833164292,0.04341164556723919,13,3031,595,0
53,23,126885,0.00014966843955229605,0.04334276379683079,0.04319309535727849,13,3031,595,0
54,23,39372,0.0055687354467688615,0.04872405474596382,0.04315531929919496,13,3031,595,0
55,23,30474,0.0,0.04311519044466867,0.04311519044466867,13,3031,595,0
56,23,76247,0.00014284195808263926,0.04279458946497062,0.04265174750688798,13,3031,595,0
57,23,93645,0.0013431634975621593,0.04238094651553302,0.04103778301797086,13,3031,595,0
58,23,112067,0.04314581140349964,0.08316679665025345,0.04002098524675381,13,3031,595,0
59,23,85904,0.012541754084507426,0.05232399943841462,0.039782245353907196,13,3031,595,0
