rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,19,53974,3.0744074158085226,4.54902850528311,1.4746210894745877,13,3031,595,0
2,19,45810,0.0,0.45918363549961916,0.45918363549961916,13,3031,595,0
3,19,31362,0.0,0.22110009205003275,0.22110009205003275,13,3031,595,0
4,19,13897,0.03711936060205481,0.20429986545002576,0.16718050484797095,13,3031,595,0
5,19,79996,0.042913579221801064,0.20446436322980593,0.16155078400800488,13,3031,595,0
6,19,123082,0.018231496949108254,0.17187316223200488,0.15364166528289663,13,3031,595,0
7,19,5203,0.001290829718741511,0.11362544900172954,0.11233461928298802,13,3031,595,0
8,19,70858,0.043077206859432685,0.12932811665859006,0.08625090979915738,13,3031,595,0
9,19,124359,0.02934659565329553,0.11474213611173724,0.08539554045844171,13,3031,595,0
10,19,130481,0.0701411636598216,0.15454942371824312,0.08440826005842152,13,3031,595,0
11,19,64547,0.00014990898236589894,0.07383179952594375,0.07368189054357785,13,3031,595,0
12,19,10435,0.0004751077583923602,0.07409778218380261,0.07362267442541025,13,3031,595,0
13,19,24975,0.0035770540231131187,0.07598278765211286,0.07240573362899974,13,3031,595,0
14,19,124715,0.0,0.0583149532383334,0.0583149532383334,13,3031,595,0
15,19,21900,0.044255904504309,0.10086902543672946,0.056613120932420456,13,3031,595,0
16,19,9871,0.007974594552171853,0.060735348531702024,0.05276075397953017,13,3031,595,0
17,19,20370,0.00040125742398658366,0.05293001622760621,0.052528758803619624,13,3031,595,0
18,19,129598,0.0,0.05158757401191019,0.05158757401191019,13,3031,595,0
19,19,59332,0.018010370676113708,0.06887745315058301,0.050867082474469305,13,3031,595,0
20,19,113627,0.0685247550768503,0.1185820452764325,0.0500572901995822,13,3031,595,0
21,19,69243,3.6949101439014755e-05,0.04837416241042617,0.04833721330898716,13,3031,595,0
22,19,81922,0.0027167735269707904,0.05051064889330965,0.047793875366338855,13,3031,595,0
23,19,49346,0.005282851676351813,0.05304375257846402,0.047760900902112206,13,3031,595,0
24,19,68358,0.00014802103658193507,0.047519064427958654,0.04737104339137672,13,3031,595,0
25,19,120791,0.0007038592935337662,0.047308864713598256,0.04660500542006449,13,3031,595,0
26,19,62430,0.0008437338221918163,0.04729101677075795,0.046447282948566135,13,3031,595,0
27,19,8009,0.0026401206492804564,0.048951648024894934,0.046311527375614475,13,3031,595,0
28,19,104673,0.06914395944793868,0.11529978636738487,0.0461558269194462,13,3031,595,0
29,19,51916,0.0021635482829084987,0.04745255534589263,0.04528900706298413,13,3031,595,0
30,19,61135,0.002887799879524195,0.04782130982721521,0.04493350994769102,13,3031,595,0
31,19,84649,2.389385277389461e-05,0.04407834873501479,0.04405445488224089,13,3031,595,0
32,19,59114,0.013871686705722745,0.05565709011038749,0.041785403404664745,13,3031,595,0
33,19,111717,0.007468597226501592,0.04861759641429635,0.04114899918779476,13,3031,595,0
34,19,30686,0.001324167422458048,0.03977932165271439,0.03845515423025634,13,3031,595,0
35,19,118707,0.0003626647517900294,0.038193042361724744,0.03783037760993471,13,3031,595,0
36,19,8213,0.0,0.037729586710800886,0.037729586710800886,13,3031,595,0
37,19,115790,0.00524700992911525,0.0420993798458738,0.036852369916758554,13,3031,595,0
38,19,93756,0.0026357889464199255,0.0385836674784396,0.035947878532019674,13,3031,595,0
39,19,39951,5.8171244645074465e-05,0.035928863334683994,0.035870692090038916,13,3031,595,0
40,19,105264,0.0028519426116638356,0.036447441536716606,0.03359549892505277,13,3031,595,0
41,19,106287,0.0015546512796078315,0.035097102244969786,0.03354245096536195,13,3031,595,0
42,19,24068,0.007259983082287333,0.04036750123063871,0.033107518148351375,13,3031,595,0
43,19,35878,0.03274500868554091,0.06504256389112208,0.03229755520558117,13,3031,595,0
44,19,66688,0.06088532200762103,0.09259036419914272,0.0317050421915217,13,3031,595,0
45,19,6972,0.0007935599805771577,0.032362623301377624,0.031569063320800464,13,3031,595,0
