rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,27,85258,11.280659749451237,16.81433753884169,5.533677789390454,13,3031,595,0
2,27,107798,0.00024613004352719043,2.5953354358265694,2.595089305783042,13,3031,595,0
3,27,87482,0.0016383312709945573,0.676401607055728,0.6747632757847335,13,3031,595,0
4,27,10082,0.02752855736639675,0.4075749297074094,0.38004637234101263,13,3031,595,0
5,27,12943,0.0,0.3788566598703552,0.3788566598703552,13,3031,595,0
6,27,57734,0.07496441930133863,0.40796118162874906,0.33299676232741043,13,3031,595,0
7,27,68942,0.08824212084618409,0.41471938618489496,0.32647726533871085,13,3031,595,0
8,27,125460,0.2359296592634657,0.5446337753664348,0.30870411610296905,13,3031,595,0
9,27,31772,0.1088324747920958,0.41137989209436215,0.30254741730226636,13,3031,595,0
10,27,55110,0.0,0.2144717904084145,0.2144717904084145,13,3031,595,0
11,27,21268,0.1903498528033489,0.40473538648476076,0.21438553368141186,13,3031,595,0
12,27,53418,0.022419757055437514,0.23610209577542035,0.21368233871998282,13,3031,595,0
13,27,82105,0.001637529144653606,0.1985945442640657,0.1969570151194121,13,3031,595,0
14,27,22671,0.03934546305219636,0.2298920053340356,0.19054654228183923,13,3031,595,0
15,27,42586,0.005824510789039659,0.18835671752376043,0.18253220673472076,13,3031,595,0
16,27,123168,0.0,0.16492681131924655,0.16492681131924655,13,3031,595,0
17,27,38114,0.0013253478387834114,0.16163124542822827,0.16030589758944486,13,3031,595,0
18,27,84098,0.10756621827168852,0.2603565704094518,0.1527903521377633,13,3031,595,0
19,27,26394,0.001954655823453837,0.15043455385469043,0.1484798980312366,13,3031,595,0
20,27,36162,0.04030086148615959,0.18287927061879708,0.14257840913263747,13,3031,595,0
21,27,75737,0.00757235840568935,0.14959662989541128,0.14202427148972194,13,3031,595,0
22,27,1952,0.06762257123102336,0.2020537162798023,0.13443114504877893,13,3031,595,0
23,27,42709,0.025528477392227193,0.15182928181574964,0.12630080442352246,13,3031,595,0
24,27,121245,0.030462230129495966,0.1545662012308056,0.12410397110130965,13,3031,595,0
25,27,117547,0.0023854243965368846,0.12294784266374223,0.12056241826720535,13,3031,595,0
26,27,24524,0.13074498436743492,0.24697772490640715,0.11623274053897223,13,3031,595,0
27,27,112067,0.10697545213075371,0.2224236432555309,0.1154481911247772,13,3031,595,0
28,27,10272,0.0286892846749811,0.14383536364053276,0.11514607896555165,13,3031,595,0
29,27,19134,0.03468775619059749,0.14861166226980188,0.11392390607920438,13,3031,595,0
30,27,102364,0.013923773230725963,0.12205896117837409,0.10813518794764812,13,3031,595,0
31,27,83243,0.07852999603516232,0.18637731936537819,0.10784732333021586,13,3031,595,0
32,27,115757,0.0,0.10646299215463492,0.10646299215463492,13,3031,595,0
33,27,91884,0.09983618077129036,0.20372281058664685,0.10388662981535648,13,3031,595,0
34,27,10129,0.004194373242661698,0.10777714888841011,0.10358277564574842,13,3031,595,0
35,27,38223,0.0004466081506371572,0.10020679829413301,0.09976019014349585,13,3031,595,0
36,27,67333,0.027869955993234108,0.12424695581245751,0.0963769998192234,13,3031,595,0
37,27,93325,0.06413386992811952,0.15679528611349255,0.09266141618537303,13,3031,595,0
38,27,39865,0.020884502960363684,0.1131007111506906,0.09221620819032691,13,3031,595,0
39,27,67188,0.00014498934794432794,0.089115106765206,0.08897011741726167,13,3031,595,0
40,27,88324,0.0327878322156459,0.11656133148253059,0.08377349926688468,13,3031,595,0
41,27,124756,0.005003123079489248,0.08661120187198038,0.08160807879249113,13,3031,595,0
42,27,66790,0.019991021061508393,0.10014575869138895,0.08015473762988055,13,3031,595,0
43,27,83667,0.003496974291010067,0.08349924178314927,0.0800022674921392,13,3031,595,0
44,27,30282,0.00179333592971594,0.079820202888738,0.07802686695902207,13,3031,595,0
45,27,56891,0.0019343556271236072,0.07743968933056562,0.07550533370344202,13,3031,595,0
46,27,86129,0.0004101449297195099,0.0759116911937118,0.07550154626399229,13,3031,595,0
47,27,81447,0.08473018615409103,0.160124113140784,0.07539392698669298,13,3031,595,0
48,27,83857,0.0,0.0751458222636283,0.0751458222636283,13,3031,595,0
49,27,105994,0.00018034115633965903,0.07302764103813303,0.07284729988179336,13,3031,595,0
50,27,42027,0.0,0.07260713624306081,0.07260713624306081,13,3031,595,0
51,27,90976,0.04485868935858029,0.11508934300060553,0.07023065364202524,13,3031,595,0
52,27,53041,0.0017409126197286263,0.07108138592698057,0.06934047330725195,13,3031,595,0
53,27,1161,0.051004744350283245,0.11846995666484263,0.06746521231455938,13,3031,595,0
54,27,104262,0.008421874669631122,0.07554082079383567,0.06711894612420455,13,3031,595,0
55,27,29472,0.0019615651807855265,0.06748157197143774,0.06552000679065222,13,3031,595,0
56,27,111539,0.003834111472735038,0.06928275049902205,0.06544863902628702,13,3031,595,0
57,27,34246,0.003954751534598802,0.0684133314216019,0.0644585798870031,13,3031,595,0
58,27,124359,0.020701853223713703,0.0849502101284347,0.064248356904721,13,3031,595,0
59,27,13455,0.0037060162537559884,0.0668841581243981,0.06317814187064211,13,3031,595,0
60,27,107391,0.007486178195943693,0.0693902512554103,0.06190407305946661,13,3031,595,0
61,27,98696,0.0031239267328789025,0.06464646249218561,0.06152253575930671,13,3031,595,0
62,27,98833,0.004622726913647287,0.06324533179969133,0.05862260488604404,13,3031,595,0
63,27,41376,0.0021694954281154875,0.060520298554361265,0.05835080312624578,13,3031,595,0
64,27,68854,0.0005731228646729846,0.058829346412811484,0.0582562235481385,13,3031,595,0
65,27,72930,0.003231928271093534,0.05936555213827478,0.05613362386718125,13,3031,595,0
66,27,9219,0.00554765104091502,0.06167301488677982,0.0561253638458648,13,3031,595,0
67,27,48598,0.002560736126429475,0.05832541608226698,0.05576467995583751,13,3031,595,0
68,27,114143,0.00031946374922095966,0.05573558444998745,0.055416120700766486,13,3031,595,0
69,27,87040,0.010170664224359723,0.06500273270484729,0.054832068480487564,13,3031,595,0
70,27,13585,1.709541024645509e-05,0.054798864636326654,0.0547817692260802,13,3031,595,0
71,27,113133,0.024846107817555783,0.07930094128968362,0.054454833472127845,13,3031,595,0
72,27,21462,0.012351058201257818,0.06671704567321474,0.05436598747195692,13,3031,595,0
73,27,84169,0.013743285949567722,0.06750111177658516,0.053757825827017436,13,3031,595,0
74,27,37151,0.01582857542949864,0.06856857475481536,0.052739999325316714,13,3031,595,0
75,27,58341,0.0018202412839431086,0.05400325689282451,0.0521830156088814,13,3031,595,0
76,27,85723,0.0,0.05202614198197852,0.05202614198197852,13,3031,595,0
77,27,35026,0.0007097812134797892,0.05253729979067609,0.0518275185771963,13,3031,595,0
78,27,52508,0.007547115435562251,0.05925100131184048,0.05170388587627823,13,3031,595,0
79,27,95658,0.029854200431561447,0.08130786297817214,0.051453662546610685,13,3031,595,0
80,27,68882,0.0002219484232769393,0.051473249686069984,0.05125130126279304,13,3031,595,0
