rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,20,51150,0.0,0.2520559210526316,0.2520559210526316,14,3404,665,0
2,20,32479,0.028517690584606344,0.26467927631578947,0.23616158573118312,14,3404,665,0
3,20,45883,0.4609432377350176,0.668391682330827,0.2074484445958094,14,3404,665,0
4,20,36795,0.10586465371621621,0.29595864661654137,0.19009399290032514,14,3404,665,0
5,20,21512,0.0028528018507638074,0.12882401315789474,0.12597121130713093,14,3404,665,0
6,20,112656,0.00011475470035252644,0.11167175751879699,0.11155700281844447,14,3404,665,0
7,20,789,3.2131316098707405e-05,0.09688087406015038,0.09684874274405167,14,3404,665,0
8,20,90376,0.00017327959753231492,0.0882577537593985,0.08808447416186618,14,3404,665,0
9,20,49825,0.05392667633666275,0.14051926691729325,0.08659259058063049,14,3404,665,0
10,20,69427,0.00044065804935370154,0.0866952537593985,0.0862545957100448,14,3404,665,0
11,20,14489,0.018660261824324325,0.10164473684210526,0.08298447501778093,14,3404,665,0
12,20,8211,0.0,0.07899436090225564,0.07899436090225564,14,3404,665,0
13,20,38434,0.0004968878525264395,0.07562852443609022,0.07513163658356378,14,3404,665,0
14,20,123509,9.9836589306698e-05,0.07463580827067669,0.07453597168137,14,3404,665,0
15,20,86503,3.098376909518214e-05,0.07052396616541354,0.07049298239631835,14,3404,665,0
16,20,26725,0.0043342850323149235,0.06945488721804512,0.0651206021857302,14,3404,665,0
17,20,78790,0.005790522179788484,0.07051221804511278,0.0647216958653243,14,3404,665,0
18,20,82604,0.01973207072561692,0.08435737781954887,0.06462530709393195,14,3404,665,0
19,20,104538,0.00014114828143360752,0.06181860902255639,0.061677460741122785,14,3404,665,0
20,20,129837,0.0,0.06099624060150376,0.06099624060150376,14,3404,665,0
21,20,43929,0.0017098450352526439,0.06070841165413534,0.0589985666188827,14,3404,665,0
22,20,69789,0.011247108181551117,0.0698249530075188,0.05857784482596769,14,3404,665,0
23,20,88991,0.0065421654670975325,0.06265859962406015,0.056116434156962616,14,3404,665,0
24,20,32723,0.02208224698883666,0.07764920112781955,0.05556695413898288,14,3404,665,0
