rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,15,96419,0.12752173454024676,0.5380374765037594,0.4105157419635127,14,3404,665,0
2,15,100333,0.0001302465849001175,0.09907483552631578,0.09894458894141567,14,3404,665,0
3,15,53132,0.005906424427144535,0.10409421992481203,0.0981877954976675,14,3404,665,0
4,15,36589,0.04685721302144536,0.09545054041353383,0.04859332739208847,14,3404,665,0
5,15,29379,0.0003368050455346651,0.04633164943609023,0.04599484439055557,14,3404,665,0
6,15,41781,0.0,0.0415531015037594,0.0415531015037594,14,3404,665,0
7,15,34433,0.11818988230757932,0.15949541823308272,0.0413055359255034,14,3404,665,0
8,15,14672,7.918074324324325e-05,0.04136513157894737,0.041285950835704126,14,3404,665,0
9,15,81187,0.000963939482961222,0.04111548402255639,0.040151544539595165,14,3404,665,0
10,15,23495,0.013333348633960048,0.04935679041353384,0.03602344177957379,14,3404,665,0
11,15,41803,0.01396392571239718,0.049198190789473684,0.035234265077076506,14,3404,665,0
12,15,32213,0.0,0.034513040413533834,0.034513040413533834,14,3404,665,0
13,15,78100,0.06846667064482961,0.10129816729323309,0.03283149664840347,14,3404,665,0
14,15,116288,6.311508519388954e-05,0.026524318609022556,0.026461203523828667,14,3404,665,0
15,15,68894,0.0,0.02611607142857143,0.02611607142857143,14,3404,665,0
16,15,18338,0.002238290430376028,0.027672697368421054,0.025434406938045027,14,3404,665,0
17,15,117801,0.0034248540320211515,0.02876233552631579,0.02533748149429464,14,3404,665,0
18,15,96076,5.4508482667450056e-05,0.024920700187969925,0.024866191705302475,14,3404,665,0
19,15,2563,0.009960707990599295,0.032398378759398494,0.022437670768799198,14,3404,665,0
20,15,50795,0.0006753314115746181,0.022089403195488723,0.021414071783914104,14,3404,665,0
21,15,88966,5.16396151586369e-06,0.021228853383458646,0.021223689421942783,14,3404,665,0
22,15,107165,0.0001480335634547591,0.02009809680451128,0.01995006324105652,14,3404,665,0
23,15,95681,0.009963003084606346,0.02957295582706767,0.01960995274246132,14,3404,665,0
24,15,33261,0.008768980427438308,0.02825422932330827,0.019485248895869965,14,3404,665,0
25,15,130641,0.0,0.019184680451127818,0.019184680451127818,14,3404,665,0
26,15,58142,9.180376028202115e-06,0.018717692669172933,0.01870851229314473,14,3404,665,0
27,15,114277,0.001190006242655699,0.01944313909774436,0.01825313285508866,14,3404,665,0
28,15,104652,0.0008405781800822562,0.01812441259398496,0.017283834413902705,14,3404,665,0
29,15,15642,0.009463820138072855,0.026207119360902257,0.016743299222829404,14,3404,665,0
