rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,7,128494,1.3844423041675786,1.8794114081947995,0.49496910402722083,14,3404,665,0
2,7,55549,0.0,0.03926962239493196,0.03926962239493196,14,3404,665,0
3,7,71638,0.00838085647175055,0.044737749274902254,0.0363568928031517,14,3404,665,0
4,7,27633,0.034533377387569175,0.06439512455917741,0.029861747171608236,14,3404,665,0
5,7,121206,0.0,0.024559631549482406,0.024559631549482406,14,3404,665,0
6,7,86835,7.368093762376156e-05,0.02462824710398286,0.024554566166359097,14,3404,665,0
7,7,83835,0.0,0.024408406032001985,0.024408406032001985,14,3404,665,0
8,7,122374,0.023802299064166265,0.04708253169501737,0.023280232630851102,14,3404,665,0
9,7,74669,0.006605051135505416,0.029113875113775695,0.022508823978270278,14,3404,665,0
10,7,48527,0.0,0.020315634266897014,0.020315634266897014,14,3404,665,0
11,7,75442,0.00027328560052137396,0.020465463168091662,0.020192177567570288,14,3404,665,0
12,7,559,0.011346305042711493,0.030692455857472732,0.019346150814761237,14,3404,665,0
13,7,99993,0.0,0.0190137828318999,0.0190137828318999,14,3404,665,0
14,7,20229,0.0011492818048148801,0.019434413460368793,0.018285131655553913,14,3404,665,0
15,7,6501,0.00013154441222698842,0.017273477630282332,0.017141933218055343,14,3404,665,0
16,7,83135,9.448899546053289e-05,0.01649691520814042,0.016402426212679885,14,3404,665,0
17,7,102615,4.979331423969884e-05,0.016241574847769,0.0161917815335293,14,3404,665,0
18,7,40939,0.0032640786825669987,0.01826297977159108,0.014998901089024082,14,3404,665,0
19,7,27324,0.0018670962666565516,0.01659625020520489,0.01472915393854834,14,3404,665,0
20,7,4483,0.0,0.014409870027190005,0.014409870027190005,14,3404,665,0
21,7,67236,5.163668738628821e-06,0.014347087375718852,0.014341923706980222,14,3404,665,0
22,7,67199,0.0016779165847315622,0.015978547114188012,0.01430063052945645,14,3404,665,0
23,7,11168,0.0014308893541507856,0.015667187711150443,0.014236298356999657,14,3404,665,0
24,7,130433,0.0,0.013111910086682197,0.013111910086682197,14,3404,665,0
25,7,61652,0.03515816998778271,0.047823717085995594,0.012665547098212881,14,3404,665,0
26,7,24935,0.0004770563627517546,0.013127310174594327,0.012650253811842573,14,3404,665,0
27,7,62212,0.00038240700036170315,0.01294680733547442,0.012564400335112717,14,3404,665,0
28,7,51582,0.0028383286716794067,0.015313646374427003,0.012475317702747596,14,3404,665,0
29,7,125594,0.0,0.0124361594099556,0.0124361594099556,14,3404,665,0
30,7,75016,0.003506548565764991,0.01577898142667203,0.012272432860907038,14,3404,665,0
31,7,71250,0.00013117333482642995,0.01237140020767386,0.01224022687284743,14,3404,665,0
32,7,7136,0.0002811448687093106,0.012422859199569864,0.012141714330860554,14,3404,665,0
33,7,43258,0.0,0.011975933641495054,0.011975933641495054,14,3404,665,0
34,7,119727,0.0013254948290921651,0.013192749205329835,0.01186725437623767,14,3404,665,0
35,7,21529,0.00020248325627306185,0.011735065655989791,0.01153258239971673,14,3404,665,0
36,7,12624,0.0,0.011353991203504166,0.011353991203504166,14,3404,665,0
37,7,123606,0.0033653313951729847,0.01466493346992438,0.011299602074751395,14,3404,665,0
38,7,71489,0.0,0.01118179200098644,0.01118179200098644,14,3404,665,0
39,7,23990,1.8592040997604286e-05,0.011104187715750237,0.011085595674752632,14,3404,665,0
40,7,100961,0.0,0.010978938456887508,0.010978938456887508,14,3404,665,0
41,7,46717,0.0,0.010427074609666933,0.010427074609666933,14,3404,665,0
42,7,91844,0.0,0.010411573602007581,0.010411573602007581,14,3404,665,0
43,7,103441,0.0,0.010236182354262829,0.010236182354262829,14,3404,665,0
44,7,129547,0.00906150588481133,0.019206990474875136,0.010145484590063807,14,3404,665,0
45,7,62429,0.0003583580255508423,0.010473503930203524,0.010115145904652682,14,3404,665,0
46,7,110980,0.00022222183708775926,0.010013603064814091,0.009791381227726331,14,3404,665,0
47,7,77093,0.0,0.009733955897661446,0.009733955897661446,14,3404,665,0
48,7,16186,0.0011645119093958206,0.010818425600383671,0.00965391369098785,14,3404,665,0
49,7,74029,0.0022736474556669752,0.011897239377430967,0.009623591921763992,14,3404,665,0
50,7,40880,6.686492428946688e-06,0.009577681604468815,0.009570995112039868,14,3404,665,0
51,7,104992,0.0009594632297944048,0.010451737412475627,0.009492274182681223,14,3404,665,0
52,7,65555,0.0002319842090643443,0.009559321110922588,0.009327336901858243,14,3404,665,0
53,7,4378,4.676325492325478e-05,0.009198699709740948,0.009151936454817693,14,3404,665,0
54,7,44260,6.680832792425271e-05,0.009176929898442142,0.009110121570517889,14,3404,665,0
55,7,31843,0.0022465779625611593,0.011133258206304874,0.008886680243743715,14,3404,665,0
56,7,113652,0.002851772821154695,0.011703383841425441,0.008851611020270746,14,3404,665,0
57,7,40744,0.0013893935196582733,0.010143403555503264,0.00875401003584499,14,3404,665,0
58,7,41004,0.0,0.008490889342823613,0.008490889342823613,14,3404,665,0
59,7,12552,0.001983063195359736,0.010370095462859028,0.008387032267499293,14,3404,665,0
60,7,102031,0.0012085822590159369,0.009531207960274976,0.008322625701259039,14,3404,665,0
