rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,22,110585,2.5650024626030716,3.7481241008859394,1.1831216382828678,14,3404,665,0
2,22,13159,0.5045517128850682,1.1982677511080588,0.6937160382229907,14,3404,665,0
3,22,12702,0.07059904358608872,0.3771881589466851,0.3065891153605964,14,3404,665,0
4,22,114635,6.059100919188051e-05,0.14748628340413814,0.14742569239494627,14,3404,665,0
5,22,14272,0.08899222184642729,0.2313316129068018,0.14233939106037452,14,3404,665,0
6,22,102970,0.05192002698981455,0.18898905999252594,0.1370690330027114,14,3404,665,0
7,22,17423,0.0022838225816825264,0.1361937861231878,0.13390996354150528,14,3404,665,0
8,22,47227,0.0008302179446388801,0.1297571802945565,0.1289269623499176,14,3404,665,0
9,22,18555,0.00021190163262637556,0.11640464412774734,0.11619274249512096,14,3404,665,0
10,22,95031,0.1658896964870564,0.27372863604303144,0.10783893955597504,14,3404,665,0
11,22,115974,0.00213985328893074,0.10517629794973546,0.10303644466080472,14,3404,665,0
12,22,14489,7.746494759090436e-05,0.1021349965981209,0.10205753165053,14,3404,665,0
13,22,76179,0.03246621982747298,0.13238731960825348,0.09992109978078051,14,3404,665,0
14,22,44390,0.0,0.09957388057592274,0.09957388057592274,14,3404,665,0
15,22,11018,0.020835473622821673,0.11911401736338385,0.09827854374056218,14,3404,665,0
16,22,29995,0.01742228384882937,0.11476114817836021,0.09733886432953084,14,3404,665,0
17,22,6086,3.4951281468001214e-05,0.09239265169059625,0.09235770040912825,14,3404,665,0
18,22,57445,0.03239558692888132,0.11775437717653447,0.08535879024765315,14,3404,665,0
19,22,43720,0.006925041513294958,0.0879809209009522,0.08105587938765725,14,3404,665,0
20,22,59939,0.026351225519596764,0.1057120246340935,0.07936079911449674,14,3404,665,0
21,22,55772,0.0012483294547039549,0.0790194105805422,0.07777108112583823,14,3404,665,0
22,22,26895,0.011645556465951218,0.0866423390299068,0.07499678256395557,14,3404,665,0
23,22,41587,0.015201609361980839,0.0851587395532708,0.06995713019128996,14,3404,665,0
24,22,25678,0.017202760570185972,0.08573216448811438,0.06852940391792842,14,3404,665,0
25,22,97764,0.00032810433201058197,0.06810398383225945,0.06777587950024887,14,3404,665,0
26,22,86531,0.10751064197545704,0.17470706113516313,0.06719641915970609,14,3404,665,0
27,22,86577,4.7016821231254934e-05,0.06485302137249348,0.06480600455126222,14,3404,665,0
28,22,45100,0.013373401512915634,0.07746483440250977,0.06409143288959414,14,3404,665,0
29,22,29265,0.0003649105573194695,0.06439030120580098,0.06402539064848152,14,3404,665,0
30,22,40648,0.0,0.06372840933885385,0.06372840933885385,14,3404,665,0
31,22,56802,0.01229367215970229,0.07548272771208032,0.06318905555237804,14,3404,665,0
32,22,116610,0.0,0.061758906985736606,0.061758906985736606,14,3404,665,0
33,22,73390,0.0011392425827308236,0.062157760134728006,0.061018517551997185,14,3404,665,0
34,22,67089,0.0028931197404802253,0.0622012618838723,0.05930814214339208,14,3404,665,0
35,22,62748,0.0005129357095062524,0.05959120561614707,0.05907826990664082,14,3404,665,0
36,22,107749,0.0007129309641639161,0.05856123385718908,0.057848302893025165,14,3404,665,0
37,22,26330,0.015719833549245315,0.07029519130005323,0.05457535775080791,14,3404,665,0
38,22,26600,0.034002514557424625,0.08810138702034646,0.05409887246292184,14,3404,665,0
39,22,51874,0.03032667515592235,0.0836883575522878,0.053361682396365455,14,3404,665,0
40,22,117818,0.005455086167968068,0.05548790067069302,0.050032814502724954,14,3404,665,0
41,22,88748,0.0012715207431311115,0.04966342953150623,0.04839190878837512,14,3404,665,0
42,22,120273,0.012828833081318458,0.06063136998827357,0.047802536906955115,14,3404,665,0
43,22,108088,0.00638298228994615,0.05202807991296559,0.04564509762301944,14,3404,665,0
44,22,64268,0.009628913950893455,0.05464704868547869,0.045018134734585234,14,3404,665,0
45,22,65319,0.0013838218501485949,0.046332791709099506,0.04494896985895091,14,3404,665,0
46,22,14533,0.000556998473181094,0.045387108872828555,0.04483011039964746,14,3404,665,0
47,22,25744,0.0,0.04475700081168831,0.04475700081168831,14,3404,665,0
48,22,52227,3.468454025256511e-05,0.04444372641164366,0.044409041871391094,14,3404,665,0
49,22,124332,0.01559894168512541,0.057983800515531043,0.04238485883040563,14,3404,665,0
50,22,53879,0.054802296611261854,0.09666476104799342,0.04186246443673156,14,3404,665,0
