rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,17,81357,0.6094560943693585,1.1225582592475138,0.5131021648781553,14,3404,665,0
2,17,27390,1.2483852704001175,1.7191932017647118,0.4708079313645943,14,3404,665,0
3,17,27487,0.00024772209099630275,0.3164894908419719,0.3162417687509756,14,3404,665,0
4,17,54456,0.07363307410057944,0.32249504552055047,0.24886197141997102,14,3404,665,0
5,17,118115,0.02902660939418125,0.16933355907308917,0.14030694967890792,14,3404,665,0
6,17,73158,0.22626506801685245,0.33769819413882546,0.11143312612197301,14,3404,665,0
7,17,26494,0.02274796712112473,0.10640144580946599,0.08365347868834126,14,3404,665,0
8,17,42930,1.1561513417521704e-06,0.06024905117862006,0.06024789502727831,14,3404,665,0
9,17,50351,0.008981749221988493,0.06545395020765574,0.05647220098566724,14,3404,665,0
10,17,129488,0.0,0.05095243860780004,0.05095243860780004,14,3404,665,0
11,17,104602,0.00015473623270444812,0.05095455946860728,0.05079982323590283,14,3404,665,0
12,17,126411,0.006519410721384365,0.05314227282030042,0.04662286209891606,14,3404,665,0
13,17,110773,0.02633688103402404,0.07125023063627009,0.04491334960224605,14,3404,665,0
14,17,24046,0.014374749966159355,0.05866706488425748,0.044292314918098125,14,3404,665,0
15,17,66163,0.0,0.04335214197040958,0.04335214197040958,14,3404,665,0
16,17,46741,0.0007081499334847138,0.04371591615644931,0.0430077662229646,14,3404,665,0
17,17,12948,0.0003761943804223864,0.04332376887317284,0.042947574492750454,14,3404,665,0
18,17,48597,3.386742363983455e-05,0.04241890980462792,0.042385042380988086,14,3404,665,0
19,17,110444,0.0,0.04227358266603338,0.04227358266603338,14,3404,665,0
20,17,59870,0.0034698374542124545,0.04534040178571429,0.04187056433150183,14,3404,665,0
21,17,87941,0.09487291808122533,0.1333218455488517,0.038448927467626376,14,3404,665,0
22,17,57095,0.0,0.03805289563601168,0.03805289563601168,14,3404,665,0
23,17,81348,9.05772048580288e-05,0.03810294002667247,0.038012362821814444,14,3404,665,0
24,17,109998,0.0009109515523353956,0.038697678950734934,0.03778672739839954,14,3404,665,0
25,17,43546,0.015544180637960538,0.050319062890839046,0.03477488225287851,14,3404,665,0
26,17,33833,4.7471788194444445e-05,0.03182506134717818,0.03177758955898373,14,3404,665,0
27,17,85527,6.897653345724906e-05,0.03181214942898997,0.031743172895532724,14,3404,665,0
28,17,75128,0.0001638698650824616,0.031577279429965986,0.031413409564883525,14,3404,665,0
29,17,18661,0.002529865460731663,0.033863698694119045,0.031333833233387384,14,3404,665,0
30,17,12529,0.003915550963573631,0.03501193684371699,0.03109638588014336,14,3404,665,0
31,17,15766,0.0,0.03089946890633438,0.03089946890633438,14,3404,665,0
32,17,42197,0.0,0.028775881805331496,0.028775881805331496,14,3404,665,0
33,17,78617,0.014840387509573257,0.04360109765016018,0.028760710140586926,14,3404,665,0
34,17,4152,1.1561513417521704e-06,0.028437441435532233,0.02843628528419048,14,3404,665,0
35,17,15355,0.000890648331664683,0.02925718694572132,0.02836653861405664,14,3404,665,0
36,17,111099,0.0028880591768219665,0.031241216104497354,0.02835315692767539,14,3404,665,0
37,17,100191,0.01284370535920953,0.040677577955970476,0.027833872596760945,14,3404,665,0
38,17,31481,0.0,0.027171243969487772,0.027171243969487772,14,3404,665,0
