rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,23,49555,4.116717157966681,5.654289456580027,1.5375722986133455,14,3404,665,0
2,23,23812,0.20067922909301514,0.7362931965006478,0.5356139674076327,14,3404,665,0
3,23,64861,0.001229782018671974,0.3471641930652996,0.34593441104662764,14,3404,665,0
4,23,27136,0.03947709714322363,0.29616915665192595,0.25669205950870233,14,3404,665,0
5,23,30551,0.057651221480870755,0.2827772574318824,0.22512603595101166,14,3404,665,0
6,23,8670,2.5435329518547752e-05,0.20751447959557462,0.20748904426605608,14,3404,665,0
7,23,1258,0.00013029705332718764,0.18332370811987317,0.183193411066546,14,3404,665,0
8,23,100445,0.1050512754021794,0.2835943943220529,0.1785431189198735,14,3404,665,0
9,23,18983,0.0014853835713161008,0.1516644402514214,0.15017905668010528,14,3404,665,0
10,23,65717,0.0026492993273275834,0.15191516674224362,0.14926586741491604,14,3404,665,0
11,23,101003,0.0008817958558701877,0.13772137164359916,0.13683957578772896,14,3404,665,0
12,23,130320,0.00015819053268607166,0.13444513614749334,0.13428694561480728,14,3404,665,0
13,23,90942,0.12007983055746903,0.2478075811299096,0.12772775057244057,14,3404,665,0
14,23,38348,0.01934162884977103,0.13216715852803143,0.1128255296782604,14,3404,665,0
15,23,42187,0.0018594853975332003,0.11269435650765529,0.1108348711101221,14,3404,665,0
16,23,41165,0.0,0.1092758694829272,0.1092758694829272,14,3404,665,0
17,23,565,0.022066103129780804,0.13112537468950244,0.10905927155972164,14,3404,665,0
18,23,101779,0.0,0.10864514551190056,0.10864514551190056,14,3404,665,0
19,23,18503,6.0424249317561424e-05,0.1031271037298944,0.10306667948057685,14,3404,665,0
20,23,87744,0.017752263657948273,0.11807100572777023,0.10031874206982196,14,3404,665,0
21,23,34339,0.02680651252401766,0.12687341395267618,0.10006690142865851,14,3404,665,0
22,23,89018,0.0030987924609977807,0.09905158446823148,0.0959527920072337,14,3404,665,0
23,23,105066,0.02456744219022064,0.12023471850744301,0.09566727631722237,14,3404,665,0
24,23,83196,0.029771771852396454,0.12536984376382915,0.09559807191143269,14,3404,665,0
25,23,53372,0.003275124262299064,0.09089342551256614,0.08761830125026708,14,3404,665,0
26,23,71915,0.0021784591130423877,0.08710602172895625,0.08492756261591386,14,3404,665,0
27,23,100774,0.007475552421437507,0.09076701309761327,0.08329146067617577,14,3404,665,0
28,23,46410,0.0070028824726116245,0.09020190441750119,0.08319902194488957,14,3404,665,0
29,23,13095,0.0,0.0830468972058782,0.0830468972058782,14,3404,665,0
30,23,106637,0.041423409078068636,0.12029486072992361,0.07887145165185497,14,3404,665,0
31,23,37180,0.018511320583140946,0.09716426730098605,0.0786529467178451,14,3404,665,0
32,23,107085,0.013412917947437175,0.09181961851409559,0.07840670056665841,14,3404,665,0
33,23,58524,0.00024813380256245344,0.07641654171534218,0.07616840791277972,14,3404,665,0
34,23,130009,0.03381311612714077,0.10985877484868098,0.0760456587215402,14,3404,665,0
35,23,85714,0.00018566615772703135,0.06688228470930963,0.0666966185515826,14,3404,665,0
36,23,102308,0.004052881671320347,0.07002854697301804,0.0659756653016977,14,3404,665,0
37,23,31510,0.0,0.0658993847566395,0.0658993847566395,14,3404,665,0
38,23,121809,0.14852127721745784,0.21168221253157374,0.0631609353141159,14,3404,665,0
39,23,42820,0.00038270771294841713,0.06292488402636555,0.06254217631341713,14,3404,665,0
40,23,88442,0.004504144980821544,0.06587662408937381,0.061372479108552265,14,3404,665,0
41,23,87323,0.0,0.06091808215646157,0.06091808215646157,14,3404,665,0
42,23,65154,0.026332829787559225,0.08653556290836598,0.06020273312080675,14,3404,665,0
43,23,73411,0.010909015463317604,0.07097930100859788,0.06007028554528028,14,3404,665,0
44,23,98073,0.017753434671806255,0.07758041027157933,0.059826975599773076,14,3404,665,0
45,23,121324,0.0001783477171492205,0.0597561912513438,0.05957784353419458,14,3404,665,0
46,23,89833,0.001519615673638846,0.05909788939352669,0.05757827371988784,14,3404,665,0
47,23,2173,0.031180757141002175,0.08840243048282362,0.05722167334182145,14,3404,665,0
48,23,83537,0.016689255697613405,0.07273701898296482,0.05604776328535142,14,3404,665,0
49,23,109082,0.0,0.05554991883116883,0.05554991883116883,14,3404,665,0
50,23,82727,0.0433953380329754,0.09883100568547011,0.05543566765249471,14,3404,665,0
51,23,56146,5.620221044746857e-05,0.055070927138224084,0.05501472492777661,14,3404,665,0
52,23,63654,0.0008204190621280684,0.05567872529230468,0.05485830623017661,14,3404,665,0
53,23,44770,0.017248938602251414,0.0720008631626685,0.05475192456041709,14,3404,665,0
54,23,10735,0.016281192147464908,0.07072784551373103,0.05444665336626612,14,3404,665,0
