rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,23,49555,4.244171254253376,6.683730645644588,2.439559391391212,14,3121,671,0
2,23,23812,0.2520838400598887,0.7538950137269528,0.5018111736670641,14,3121,671,0
3,23,90942,0.11813462405673217,0.3093037229126868,0.19116909885595465,14,3121,671,0
4,23,87744,0.016019186679502397,0.19941879115234076,0.18339960447283837,14,3121,671,0
5,23,30551,0.04921670184775762,0.23059337644374356,0.18137667459598594,14,3121,671,0
6,23,18983,0.001362351397822441,0.16464464817883778,0.16328229678101533,14,3121,671,0
7,23,1258,0.00013029705332718764,0.10237661774382172,0.10224632069049452,14,3121,671,0
8,23,71915,0.0002812619685944083,0.10239092853116215,0.10210966656256774,14,3121,671,0
9,23,565,0.02007368486378253,0.12142813999918643,0.1013544551354039,14,3121,671,0
10,23,99699,0.0,0.09986158238081967,0.09986158238081967,14,3121,671,0
11,23,83196,0.030642455592582354,0.13007522301145596,0.09943276741887361,14,3121,671,0
12,23,11530,0.10671967355158954,0.20061275423178554,0.093893080680196,14,3121,671,0
13,23,82727,0.02926236893497985,0.12145101148267193,0.09218864254769207,14,3121,671,0
14,23,64861,0.0010178775881915412,0.0924226188955883,0.09140474130739676,14,3121,671,0
15,23,62721,0.012072900460958168,0.10340640060810745,0.09133350014714928,14,3121,671,0
16,23,130009,0.028035287397432964,0.11871131413834447,0.0906760267409115,14,3121,671,0
17,23,100445,0.07366810072237731,0.16410732319881766,0.09043922247644035,14,3121,671,0
18,23,42820,0.00023978097098214285,0.08836328221818168,0.08812350124719955,14,3121,671,0
19,23,121809,0.14530046261632937,0.23214051987347148,0.08684005725714211,14,3121,671,0
20,23,53372,0.003269728889370887,0.0895216022698692,0.08625187338049832,14,3121,671,0
21,23,130320,0.00016027863140347535,0.0861109473797957,0.08595066874839223,14,3121,671,0
22,23,37180,0.018511320583140946,0.09938952817118227,0.08087820758804132,14,3121,671,0
23,23,65393,0.001313997597915398,0.0755959563633323,0.0742819587654169,14,3121,671,0
24,23,38348,0.013002427265938726,0.08702459263045484,0.07402216536451611,14,3121,671,0
25,23,107085,0.012707605546864472,0.08198496878795059,0.06927736324108612,14,3121,671,0
26,23,65717,0.0001581648365799254,0.06897309229419232,0.0688149274576124,14,3121,671,0
27,23,95800,0.0006642629028096473,0.06856073573777789,0.06789647283496825,14,3121,671,0
28,23,7822,0.01254694829244731,0.0795016846354514,0.0669547363430041,14,3121,671,0
29,23,102308,0.004232258339511971,0.06975255373240552,0.06552029539289354,14,3121,671,0
30,23,98073,0.018706830585882926,0.08399961080844594,0.06529278022256302,14,3121,671,0
31,23,35521,0.008429101369670856,0.07325557405797731,0.06482647268830645,14,3121,671,0
32,23,106637,0.036584244265784494,0.10134751032833911,0.06476326606255461,14,3121,671,0
33,23,27136,0.06179102889207893,0.12360483299904311,0.06181380410696418,14,3121,671,0
34,23,83537,0.012430378742994727,0.07339404898788597,0.060963670244891244,14,3121,671,0
35,23,101003,0.0,0.060929479335730716,0.060929479335730716,14,3121,671,0
36,23,15799,0.0068933958129320854,0.06748243458391372,0.06058903877098163,14,3121,671,0
37,23,31070,0.009577846014425751,0.06706984643826186,0.05749200042383611,14,3121,671,0
38,23,34339,0.017318556108770585,0.07383694957258005,0.05651839346380946,14,3121,671,0
39,23,112473,0.012690147357896373,0.06886325912500946,0.056173111767113086,14,3121,671,0
40,23,109082,0.0,0.05531358885017422,0.05531358885017422,14,3121,671,0
41,23,92572,0.0016957031583364382,0.05611489893573497,0.05441919577739853,14,3121,671,0
42,23,18503,6.0424249317561424e-05,0.053677751233095976,0.05361732698377841,14,3121,671,0
43,23,510,0.0005852753676580799,0.05348429009844708,0.052899014730789,14,3121,671,0
44,23,43208,0.06080837292900011,0.11370124971057395,0.05289287678157384,14,3121,671,0
45,23,19463,0.022878111227107013,0.07531914800149223,0.05244103677438521,14,3121,671,0
46,23,52916,0.0025066359106502463,0.05479646868229831,0.05228983277164806,14,3121,671,0
47,23,23755,0.0034744989590844225,0.05450208781903369,0.05102758885994927,14,3121,671,0
48,23,115316,0.0010184691895253077,0.05120441210111603,0.050185942911590724,14,3121,671,0
49,23,34647,0.0,0.04986669146825397,0.04986669146825397,14,3121,671,0
50,23,70156,0.0018360625181844633,0.051207119360902255,0.049371056842717795,14,3121,671,0
51,23,59611,0.08659659031743651,0.13478418054311292,0.04818759022567641,14,3121,671,0
52,23,121124,5.49737785448752e-05,0.04794666527785917,0.0478916914993143,14,3121,671,0
53,23,106148,0.0,0.046642485119047616,0.046642485119047616,14,3121,671,0
54,23,88343,0.0,0.0452684200530837,0.0452684200530837,14,3121,671,0
55,23,22908,0.0024325330016063142,0.04704831901677884,0.04461578601517253,14,3121,671,0
56,23,116428,0.0027142412212703615,0.047267536400525126,0.044553295179254764,14,3121,671,0
57,23,89018,0.0024078997653556194,0.04561400031846601,0.043206100553110395,14,3121,671,0
58,23,101779,0.0,0.04289506995236463,0.04289506995236463,14,3121,671,0
59,23,63654,0.000167927414021164,0.04297742136883169,0.042809493954810526,14,3121,671,0
60,23,13028,0.00147378663003663,0.04390788327526133,0.0424340966452247,14,3121,671,0
61,23,84190,0.00973454535104975,0.05157224348482054,0.04183769813377079,14,3121,671,0
62,23,5247,0.0016246583163663547,0.04341994960890364,0.041795291292537284,14,3121,671,0
63,23,100774,0.0066038068593657195,0.04839504993272068,0.04179124307335496,14,3121,671,0
64,23,56146,5.331551410373066e-06,0.04111918902236289,0.04111385747095252,14,3121,671,0
65,23,41821,0.024101096057871082,0.0651726295402171,0.04107153348234602,14,3121,671,0
66,23,15909,0.04516474880855091,0.08607882381974984,0.040914075011198925,14,3121,671,0
67,23,81775,0.02601100530567088,0.06589297339323069,0.03988196808755981,14,3121,671,0
68,23,128420,0.0007612449460916443,0.03990684720673132,0.03914560226063968,14,3121,671,0
69,23,99521,0.000985053428490233,0.039601992099584746,0.03861693867109451,14,3121,671,0
70,23,43427,0.014539014679712319,0.052518355692357126,0.03797934101264481,14,3121,671,0
71,23,115332,0.0018060340644409938,0.03950765379888672,0.037701619734445725,14,3121,671,0
72,23,56370,0.004065468109893022,0.04151694185330269,0.037451473743409666,14,3121,671,0
73,23,40509,0.0005892922168205206,0.03792502439525868,0.037335732178438163,14,3121,671,0
74,23,44770,0.017237960463011282,0.054460937652954566,0.03722297718994329,14,3121,671,0
75,23,94505,0.002293082861331682,0.039503236568322934,0.03721015370699125,14,3121,671,0
76,23,65154,0.02834977740009496,0.06519860779468904,0.03684883039459408,14,3121,671,0
77,23,47958,0.0033766964985073003,0.04007046441361654,0.036693767915109234,14,3121,671,0
78,23,145,0.0,0.03618861607142857,0.03618861607142857,14,3121,671,0
79,23,63093,0.0,0.03584318595666456,0.03584318595666456,14,3121,671,0
80,23,85651,0.0018777843291404614,0.03726495165479836,0.0353871673256579,14,3121,671,0
81,23,27923,0.025647613197865515,0.060968195622608364,0.03532058242474285,14,3121,671,0
82,23,79156,0.0011626757252886151,0.03645494232218197,0.03529226659689336,14,3121,671,0
83,23,122803,0.01169888573896291,0.04695702994599888,0.03525814420703597,14,3121,671,0
84,23,82585,0.004015338536275372,0.038805914089987674,0.0347905755537123,14,3121,671,0
85,23,80477,0.004377822861451518,0.038955709379231984,0.034577886517780466,14,3121,671,0
86,23,8308,0.0007340969030356134,0.03488923463658461,0.034155137733548994,14,3121,671,0
87,23,129816,0.002662655335965013,0.036106521258552404,0.03344386592258739,14,3121,671,0
88,23,115633,0.004452565110454515,0.03789543565270936,0.033442870542254845,14,3121,671,0
89,23,122215,0.0013152871918159488,0.034294148154494816,0.032978860962678866,14,3121,671,0
90,23,52427,0.02941475367529291,0.062075915185944054,0.03266116151065114,14,3121,671,0
91,23,105066,0.02496203457588442,0.057486859882822525,0.03252482530693811,14,3121,671,0
92,23,17053,0.0013155729874320652,0.03342964708462126,0.032114074097189194,14,3121,671,0
93,23,65237,0.003615747359560017,0.03568229718268508,0.03206654982312506,14,3121,671,0
94,23,89833,0.001519615673638846,0.03344480182638036,0.031925186152741515,14,3121,671,0
95,23,30567,0.0028812828058071426,0.03414104928672993,0.03125976648092279,14,3121,671,0
96,23,126693,0.013303012770809749,0.044504686824191134,0.031201674053381385,14,3121,671,0
97,23,85457,0.009936442257405776,0.04098463153179336,0.031048189274387586,14,3121,671,0
98,23,16530,0.0,0.031009734623015872,0.031009734623015872,14,3121,671,0
99,23,69668,0.014802156787078741,0.045599832272817394,0.030797675485738654,14,3121,671,0
100,23,121324,0.0,0.03057696841631489,0.03057696841631489,14,3121,671,0
101,23,66816,0.000972985347985348,0.03152221254355401,0.03054922719556866,14,3121,671,0
102,23,114915,0.0038234165736607145,0.034022748085248085,0.03019933151158737,14,3121,671,0
103,23,69365,0.009700205092496016,0.03974258763888013,0.030042382546384118,14,3121,671,0
104,23,65517,0.0007334687201889224,0.030509082520919165,0.029775613800730242,14,3121,671,0
105,23,20747,0.004627014587939674,0.034197409234566246,0.02957039464662657,14,3121,671,0
106,23,99719,0.0014838554339732246,0.030954518771993973,0.029470663338020748,14,3121,671,0
107,23,42208,0.0013227246346577376,0.03059979361923973,0.029277068984581992,14,3121,671,0
108,23,95277,0.00025583839967988433,0.029419476621529612,0.029163638221849728,14,3121,671,0
109,23,88442,0.0036497840225481228,0.03271132623689112,0.029061542214342994,14,3121,671,0
110,23,19024,0.009340277331913612,0.03823482379995402,0.02889454646804041,14,3121,671,0
111,23,101759,0.0018522313266312507,0.030710742630385486,0.028858511303754237,14,3121,671,0
112,23,44462,0.0,0.028320327077735487,0.028320327077735487,14,3121,671,0
113,23,85982,0.0013272044706027196,0.029160768728222996,0.027833564257620277,14,3121,671,0
114,23,114821,0.002684377815091611,0.030261421748241726,0.027577043933150115,14,3121,671,0
115,23,40663,4.48822290310226e-06,0.027552575908412147,0.027548087685509044,14,3121,671,0
116,23,101631,0.007624681900647012,0.03488114132045412,0.027256459419807106,14,3121,671,0
117,23,117607,0.00020991020075351453,0.027454127925909313,0.027244217725155798,14,3121,671,0
118,23,9779,0.003370944864707594,0.030559797932330827,0.027188853067623232,14,3121,671,0
119,23,75390,0.0005337279700288665,0.02736238826641315,0.026828660296384282,14,3121,671,0
120,23,49319,0.0032389309814105116,0.03006641778523945,0.02682748680382894,14,3121,671,0
121,23,59615,0.004054819082503223,0.03083538800028576,0.026780568917782535,14,3121,671,0
122,23,40036,0.008071224446940617,0.034732642031648664,0.026661417584708046,14,3121,671,0
123,23,60244,0.00916460196926409,0.035712708829731,0.02654810686046691,14,3121,671,0
124,23,25745,0.003947587319087219,0.030463492296125643,0.026515904977038422,14,3121,671,0
125,23,111283,0.0024985259433962263,0.028973327020202024,0.026474801076805797,14,3121,671,0
126,23,24045,0.001082573687231706,0.02745293228783795,0.026370358600606245,14,3121,671,0
127,23,33996,5.92394601152563e-07,0.02613454162474849,0.02613394923014734,14,3121,671,0
