rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,21,48010,0.09185803622918808,0.701951725474771,0.6100936892455829,14,3121,671,0
2,21,19495,1.045489585800614,1.5839630364103208,0.5384734506097069,14,3121,671,0
3,21,87801,0.24859015872918566,0.7155328151461707,0.46694265641698507,14,3121,671,0
4,21,83445,0.8384692681600997,1.157476957164908,0.31900768900480825,14,3121,671,0
5,21,119749,0.0,0.31746727191567065,0.31746727191567065,14,3121,671,0
6,21,44526,0.11027324560821927,0.28548795998290205,0.17521471437468278,14,3121,671,0
7,21,18639,0.022885822972419877,0.17966197239130685,0.15677614941888698,14,3121,671,0
8,21,69155,0.06125738220310922,0.21787221004935856,0.15661482784624933,14,3121,671,0
9,21,25813,0.3399280106191019,0.4811461289432108,0.1412181183241089,14,3121,671,0
10,21,42204,0.06634898716744865,0.1877872537628505,0.12143826659540184,14,3121,671,0
11,21,93476,8.78899500656576e-05,0.11720222111529896,0.1171143311652333,14,3121,671,0
12,21,27391,0.037166637156577635,0.11916073543717147,0.08199409828059384,14,3121,671,0
13,21,35807,0.013173502775639449,0.0897263448889065,0.07655284211326706,14,3121,671,0
14,21,30483,0.0,0.07510509714887711,0.07510509714887711,14,3121,671,0
15,21,126121,0.02490806462115084,0.09824615440720272,0.07333808978605189,14,3121,671,0
16,21,8598,0.0,0.06952969990079365,0.06952969990079365,14,3121,671,0
17,21,102459,0.0,0.06903669651533541,0.06903669651533541,14,3121,671,0
18,21,53305,0.08011797737997643,0.1474449516963105,0.06732697431633407,14,3121,671,0
19,21,62059,0.012240897566542964,0.07757638371663168,0.06533548615008872,14,3121,671,0
20,21,12241,2.0022114748677248e-05,0.06368197787495095,0.06366195576020227,14,3121,671,0
21,21,20451,0.0028126161737919873,0.06488320422864756,0.062070588054855574,14,3121,671,0
22,21,64710,0.001619636381246883,0.06311299980703394,0.06149336342578706,14,3121,671,0
23,21,71451,0.025614717110012283,0.08637038453631074,0.060755667426298454,14,3121,671,0
24,21,9339,8.30321237073918e-05,0.06066838751073455,0.060585355387027154,14,3121,671,0
25,21,67507,0.0014580258536262681,0.0617772062573408,0.060319180403714534,14,3121,671,0
26,21,97478,0.00018267772911051213,0.060246101813943125,0.06006342408483261,14,3121,671,0
27,21,76644,0.00016469804067460319,0.0581646323227117,0.0579999342820371,14,3121,671,0
28,21,20196,0.011633256853176262,0.06879522240741286,0.057161965554236596,14,3121,671,0
29,21,19646,0.002646229254505622,0.05931486529145196,0.056668636036946336,14,3121,671,0
30,21,124609,0.0222488957565156,0.07806203118807678,0.055813135431561176,14,3121,671,0
31,21,79373,0.0007006700974687227,0.05410743656015038,0.05340676646268166,14,3121,671,0
32,21,114561,0.010698637976779122,0.06381241165892297,0.05311377368214385,14,3121,671,0
33,21,32238,9.50007181156645e-05,0.05319840240044342,0.05310340168232776,14,3121,671,0
34,21,9173,1.1365289496654057e-06,0.048527079417293235,0.04852594288834357,14,3121,671,0
35,21,12526,8.131728382460273e-05,0.047387866304560766,0.047306549020736166,14,3121,671,0
36,21,105452,0.0005727521240849795,0.04697360597774052,0.04640085385365554,14,3121,671,0
37,21,29486,0.005966084969911444,0.05146667195475467,0.04550058698484322,14,3121,671,0
38,21,390,0.019652085533719655,0.06257811495578006,0.042926029422060405,14,3121,671,0
39,21,28746,0.008549970504148892,0.05128823808482484,0.04273826758067595,14,3121,671,0
40,21,11056,0.003313537880153625,0.04590110269342181,0.04258756481326819,14,3121,671,0
41,21,121410,0.030025873636907622,0.07203896546106876,0.042013091824161145,14,3121,671,0
42,21,71870,0.006442921858280382,0.047972839061520625,0.041529917203240244,14,3121,671,0
43,21,116129,0.0006018729147710039,0.04212970267660949,0.04152782976183848,14,3121,671,0
44,21,50461,0.0003754812798725438,0.04187351700205305,0.041498035722180505,14,3121,671,0
45,21,13543,0.005283764778821154,0.04620984550158639,0.04092608072276523,14,3121,671,0
46,21,51206,0.006872555160666756,0.04742520999286548,0.04055265483219873,14,3121,671,0
47,21,72872,0.0014650469551248139,0.04173301527917505,0.04026796832405023,14,3121,671,0
48,21,92276,0.00592068436174708,0.044643277932658244,0.038722593570911165,14,3121,671,0
49,21,9099,0.008337547315756772,0.04597616134799073,0.03763861403223395,14,3121,671,0
50,21,56506,0.03347639415943964,0.07046578653134374,0.036989392371904094,14,3121,671,0
51,21,121858,0.0,0.03654453397212543,0.03654453397212543,14,3121,671,0
52,21,65689,0.0,0.03610491071428572,0.03610491071428572,14,3121,671,0
53,21,56237,0.002925626358631015,0.03895408080375242,0.036028454445121406,14,3121,671,0
54,21,15112,0.0021532057650855137,0.03783656754168972,0.03568336177660421,14,3121,671,0
55,21,120558,0.0,0.035674560382508866,0.035674560382508866,14,3121,671,0
56,21,96865,0.02754386584496766,0.06288180758083069,0.03533794173586303,14,3121,671,0
57,21,55262,0.0002829091981333553,0.0350807316045188,0.034797822406385445,14,3121,671,0
58,21,3577,0.0021580287388392855,0.03608243838746263,0.033924409648623345,14,3121,671,0
59,21,69840,0.0016552974264852696,0.035523626310277855,0.033868328883792584,14,3121,671,0
60,21,84439,0.008373528822496387,0.04215724608470278,0.03378371726220639,14,3121,671,0
61,21,103969,0.0006069954514824798,0.03430428844778532,0.033697292996302836,14,3121,671,0
62,21,25420,0.016113595527520723,0.04927408020375074,0.03316048467623002,14,3121,671,0
63,21,27958,0.02241158010925609,0.05535345316327982,0.032941873054023726,14,3121,671,0
64,21,29874,0.0015475621373769205,0.03438376364224751,0.03283620150487059,14,3121,671,0
65,21,61480,0.005560290334133815,0.03785735124259212,0.032297060908458304,14,3121,671,0
66,21,82800,0.0012983979044146597,0.033355818013317086,0.032057420108902425,14,3121,671,0
67,21,68508,0.012766183818710088,0.04460122360151331,0.03183503978280322,14,3121,671,0
68,21,101652,0.011290511745185647,0.042945191998618924,0.03165468025343328,14,3121,671,0
