rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
92,27,112923,0.001283633333572656,0.03162127460243163,0.030337641268858975,299,72347,17747,1
93,27,91790,0.01591389901152313,0.04603322406259591,0.030119325051072784,299,72347,17747,1
94,27,58163,0.0020320914415999625,0.03213220994025264,0.03010011849865268,299,72347,17747,1
95,27,7181,0.006792905517097147,0.03662694248778219,0.029834036970685044,299,72347,17747,1
96,27,60824,0.014131283660051397,0.04394362770545634,0.02981234404540494,299,72347,17747,1
97,27,6364,0.0014993747476718235,0.031284589796664014,0.02978521504899219,299,72347,17747,1
98,27,90229,0.006621178270210521,0.03621930074642297,0.02959812247621245,299,72347,17747,1
99,27,91983,0.0025752964313294183,0.03187308822550729,0.02929779179417787,299,72347,17747,1
100,27,47245,0.0008085130769946304,0.03004481149104367,0.02923629841404904,299,72347,17747,1
101,27,130466,0.00045448864333605686,0.02905288060267236,0.028598391959336302,299,72347,17747,1
102,27,60107,0.009488687902704284,0.03790653384605916,0.028417845943354877,299,72347,17747,1
103,27,115757,0.007673169685930773,0.036068287393702825,0.028395117707772054,299,72347,17747,1
104,27,74363,0.007913258513089829,0.036274240612871024,0.028360982099781197,299,72347,17747,1
105,27,58355,0.015487716753336461,0.04384372188624823,0.02835600513291177,299,72347,17747,1
106,27,40370,0.039870995003698215,0.0677475619121943,0.02787656690849609,299,72347,17747,1
107,27,90976,0.02896664795327133,0.056803573887174295,0.027836925933902964,299,72347,17747,1
108,27,93325,0.03407304532560823,0.06162270886035213,0.027549663534743897,299,72347,17747,1
109,27,109513,0.01598177115634454,0.04307932334496336,0.02709755218861882,299,72347,17747,1
110,27,106892,0.056833391554935574,0.08391206149874708,0.027078669943811508,299,72347,17747,1
111,27,42586,0.0019019579597228098,0.028953182126078295,0.027051224166355484,299,72347,17747,1
112,27,48885,0.00434124015738963,0.03133311020657057,0.02699187004918094,299,72347,17747,1
113,27,100700,0.0009974630216267395,0.02786890540052327,0.02687144237889653,299,72347,17747,1
114,27,3002,0.008119444896287083,0.03475687401664453,0.02663742912035745,299,72347,17747,1
115,27,112469,0.003824642032581043,0.03041630214934922,0.026591660116768178,299,72347,17747,1
116,27,35209,9.291449414366431e-05,0.026658750274435657,0.026565835780291994,299,72347,17747,1
117,27,17841,0.02087860665093135,0.047338604094220214,0.026459997443288863,299,72347,17747,1
118,27,89993,0.002899827740862218,0.02925428891537393,0.02635446117451171,299,72347,17747,1
119,27,44179,0.0076211380649401205,0.03382852065610726,0.026207382591167137,299,72347,17747,1
120,27,20606,0.010176294054334999,0.036044723552969775,0.025868429498634778,299,72347,17747,1
121,27,21990,0.009318818835153285,0.03513803957656372,0.025819220741410437,299,72347,17747,1
122,27,111973,0.005319537614049026,0.030962342950208124,0.025642805336159098,299,72347,17747,1
123,27,6500,0.023966869054904676,0.049477674032819205,0.02551080497791453,299,72347,17747,1
124,27,52459,0.03792709336230146,0.06337597898485317,0.02544888562255171,299,72347,17747,1
125,27,54040,0.0007052251422216255,0.026043661367475282,0.025338436225253655,299,72347,17747,1
126,27,18904,0.008510641330000585,0.0336384872026595,0.025127845872658917,299,72347,17747,1
127,27,34402,0.0003023063779550053,0.02529112518597735,0.024988818808022343,299,72347,17747,1
128,27,84064,0.04149639291055688,0.06640976429530492,0.024913371384748036,299,72347,17747,1
129,27,28417,0.0037403410336605595,0.028600915304722276,0.024860574271061718,299,72347,17747,1
130,27,46888,0.012140654830160053,0.03696625971512365,0.024825604884963597,299,72347,17747,1
131,27,113273,0.023560006046128804,0.04809297663286663,0.024532970586737826,299,72347,17747,1
132,27,34246,0.00230817739213445,0.026729349373769057,0.024421171981634605,299,72347,17747,1
133,27,41296,0.00382956367067096,0.028184211940549368,0.024354648269878407,299,72347,17747,1
134,27,127544,0.003996065367246276,0.02827938829007739,0.024283322922831117,299,72347,17747,1
135,27,120830,0.0008522450805557611,0.025129117679680176,0.024276872599124415,299,72347,17747,1
136,27,10028,0.002935132764170397,0.026923739760750146,0.02398860699657975,299,72347,17747,1
137,27,30818,0.005288105715335773,0.029263351551677693,0.02397524583634192,299,72347,17747,1
138,27,3460,0.017405734287886186,0.04120376252440611,0.02379802823651992,299,72347,17747,1
139,27,100849,0.0016873605073267272,0.025458275447200366,0.023770914939873638,299,72347,17747,1
140,27,26880,0.0076013138785591995,0.031113458522028594,0.023512144643469395,299,72347,17747,1
141,27,17528,0.0014313282351629392,0.02489035383074442,0.02345902559558148,299,72347,17747,1
142,27,21666,0.0007953720421571487,0.024250465656477066,0.023455093614319918,299,72347,17747,1
143,27,50212,0.0063748671611786436,0.029699659336949832,0.02332479217577119,299,72347,17747,1
144,27,18251,0.0011261650039747534,0.024346101904718143,0.02321993690074339,299,72347,17747,1
145,27,85437,0.022532070843878774,0.04559495357411455,0.023062882730235774,299,72347,17747,1
146,27,94717,0.0028929322417812825,0.025751969847304976,0.022859037605523692,299,72347,17747,1
147,27,98164,0.007378300200367021,0.030160881764688834,0.022782581564321815,299,72347,17747,1
148,27,118999,9.134790414701338e-05,0.02285463995030177,0.022763292046154758,299,72347,17747,1
149,27,36494,0.0012676097243705224,0.023992775851011353,0.02272516612664083,299,72347,17747,1
150,27,117919,0.025299909767692974,0.048023200238910685,0.02272329047121771,299,72347,17747,1
151,27,51812,0.015487396790873765,0.03819385851280138,0.02270646172192762,299,72347,17747,1
152,27,128946,0.014432189286796604,0.036886569928993314,0.02245438064219671,299,72347,17747,1
153,27,101223,0.02216492383704746,0.04453275627822845,0.022367832441180988,299,72347,17747,1
154,27,106738,0.0038389677873323595,0.02584540491848677,0.02200643713115441,299,72347,17747,1
155,27,67756,0.0014183258759384917,0.023332744295058227,0.021914418419119737,299,72347,17747,1
156,27,113606,0.020058821567164993,0.041940210616370203,0.02188138904920521,299,72347,17747,1
157,27,13051,0.00880778518414039,0.030537900017130297,0.021730114832989908,299,72347,17747,1
158,27,95520,0.003003924664364332,0.024468441111197614,0.02146451644683328,299,72347,17747,1
159,27,65958,0.0008451981037032844,0.0222531926950675,0.021407994591364218,299,72347,17747,1
160,27,97898,0.01673153224625624,0.03804318517219143,0.021311652925935187,299,72347,17747,1
161,27,112509,0.000418817078439044,0.021608992545217174,0.02119017546677813,299,72347,17747,1
162,27,103864,0.0010138788615788926,0.02192999950764332,0.020916120646064428,299,72347,17747,1
163,27,130374,0.001104390306188299,0.021784790457087977,0.020680400150899676,299,72347,17747,1
164,27,58315,0.01905830465556474,0.03957384763749807,0.02051554298193333,299,72347,17747,1
165,27,73233,0.005351292405854027,0.025788942342681885,0.020437649936827857,299,72347,17747,1
166,27,60032,0.012839469155110915,0.03307313710541952,0.020233667950308606,299,72347,17747,1
167,27,38629,0.01760912785885253,0.03778631717761333,0.020177189318760797,299,72347,17747,1
168,27,127311,0.0017805729095309996,0.02193504686303604,0.02015447395350504,299,72347,17747,1
169,27,29472,0.003648273251281248,0.023585338567615268,0.01993706531633402,299,72347,17747,1
170,27,53041,0.0018472195807857838,0.021283919826818036,0.01943670024603225,299,72347,17747,1
171,27,34649,0.008247448138372861,0.027505129372918064,0.0192576812345452,299,72347,17747,1
172,27,121403,0.008099425266959356,0.027305840453401863,0.019206415186442505,299,72347,17747,1
173,27,27665,0.001640766000728039,0.020780690963305707,0.01913992496257767,299,72347,17747,1
174,27,90032,0.00029274424457031745,0.019414052005856667,0.01912130776128635,299,72347,17747,1
175,27,70592,0.0006813210237575101,0.019792276997182726,0.019110955973425218,299,72347,17747,1
176,27,101871,0.006941708018775024,0.025748082332702312,0.018806374313927288,299,72347,17747,1
177,27,84469,0.00919926687748346,0.028000526845576735,0.018801259968093273,299,72347,17747,1
178,27,52709,0.008326675721647385,0.02705855081864141,0.018731875096994026,299,72347,17747,1
179,27,128335,0.01313992019227324,0.031860054781787175,0.018720134589513937,299,72347,17747,1
180,27,70050,0.037633331248049726,0.05629221657288183,0.018658885324832106,299,72347,17747,1
181,27,65805,0.08624722913618287,0.10480798158762573,0.01856075245144287,299,72347,17747,1
182,27,54238,0.008260968128180498,0.026673939386004,0.018412971257823502,299,72347,17747,1
183,27,46928,0.0027939663273154856,0.02107071190739636,0.018276745580080873,299,72347,17747,1
184,27,19928,0.005160815602068157,0.0234274244292907,0.018266608827222544,299,72347,17747,1
185,27,130741,0.007269226729483317,0.025476864808142548,0.01820763807865923,299,72347,17747,1
186,27,32170,0.010584654108629249,0.02875198062615203,0.01816732651752278,299,72347,17747,1
187,27,41874,0.0021112048621208922,0.02023276080364243,0.01812155594152154,299,72347,17747,1
188,27,69937,0.006827227015596139,0.024836225586239904,0.018008998570643767,299,72347,17747,1
189,27,57355,0.0,0.01796753562039192,0.01796753562039192,299,72347,17747,1
190,27,53942,0.019895012425156348,0.03785541372200165,0.017960401296845303,299,72347,17747,1
191,27,120880,0.010712895604756734,0.02862943942986576,0.017916543825109026,299,72347,17747,1
