rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,7,128494,1.6244942485963518,1.7943090588728774,0.16981481027652556,299,72347,17747,1
2,7,27633,0.020262526937562735,0.06309552482253325,0.04283299788497051,299,72347,17747,1
3,7,59201,0.00013377308719157214,0.041677201182843494,0.041543428095651924,299,72347,17747,1
4,7,43258,0.00035121926926038547,0.029936492005597382,0.029585272736336998,299,72347,17747,1
5,7,107937,0.000722465842931627,0.025045858016336228,0.024323392173404602,299,72347,17747,1
6,7,71638,0.004782561289238605,0.018162320570673178,0.013379759281434573,299,72347,17747,1
7,7,47319,0.0005124981263643941,0.011338163732948582,0.010825665606584187,299,72347,17747,1
8,7,77124,0.0051111841940915045,0.014551768105655024,0.00944058391156352,299,72347,17747,1
9,7,71489,4.517418460104378e-05,0.008581480190713505,0.008536306006112462,299,72347,17747,1
10,7,117528,4.426051409410283e-05,0.008135092833779967,0.008090832319685864,299,72347,17747,1
11,7,79132,0.009564907467451797,0.01754270595707806,0.007977798489626264,299,72347,17747,1
12,7,63105,0.0006901661999349211,0.008459653148969728,0.007769486949034807,299,72347,17747,1
13,7,129547,0.0058713118613253025,0.013612936413495643,0.007741624552170341,299,72347,17747,1
14,7,74669,0.005330411520588867,0.012875547246791654,0.007545135726202787,299,72347,17747,1
15,7,115169,0.0024212701985616555,0.009956154503110983,0.007534884304549328,299,72347,17747,1
16,7,27913,0.001942702362770456,0.009366515287217754,0.0074238129244472975,299,72347,17747,1
17,7,41004,0.0001416620311722857,0.007296362799239974,0.007154700768067688,299,72347,17747,1
18,7,56001,0.0012199740412629236,0.00810236299406717,0.006882388952804247,299,72347,17747,1
19,7,16258,0.000419376477148049,0.007243974583281688,0.006824598106133639,299,72347,17747,1
20,7,126787,0.004235611654184559,0.010742858334971173,0.006507246680786614,299,72347,17747,1
21,7,100961,2.2888953725879008e-05,0.006529633022983803,0.006506744069257924,299,72347,17747,1
22,7,113,0.0008628055380102882,0.007341299843495645,0.006478494305485356,299,72347,17747,1
23,7,41772,0.0011923781824165571,0.0076367544657754945,0.006444376283358937,299,72347,17747,1
24,7,71790,0.005176810132164753,0.011415572124346688,0.006238761992181935,299,72347,17747,1
25,7,109822,0.001365268657904182,0.007545091696368512,0.00617982303846433,299,72347,17747,1
26,7,6501,0.00024729350791891433,0.006423995252405167,0.006176701744486253,299,72347,17747,1
27,7,16254,0.001514448444006911,0.007641965098434657,0.006127516654427746,299,72347,17747,1
28,7,47030,0.0030742469850524056,0.0091912554256969,0.006117008440644495,299,72347,17747,1
29,7,52580,0.01529453254326108,0.021392076366152254,0.006097543822891174,299,72347,17747,1
30,7,86835,0.0011700583317388708,0.007189973967976055,0.006019915636237184,299,72347,17747,1
31,7,24935,0.00024221819388239263,0.005790745498469164,0.005548527304586772,299,72347,17747,1
32,7,98797,0.0010997218386766532,0.00648726321019284,0.005387541371516187,299,72347,17747,1
33,7,47202,0.011446173621842973,0.016647735408869553,0.00520156178702658,299,72347,17747,1
34,7,42426,0.007091882965468461,0.012207626588851363,0.005115743623382902,299,72347,17747,1
35,7,91786,0.0018140890053736961,0.006736536995915851,0.004922447990542155,299,72347,17747,1
36,7,115185,0.0009170023775890939,0.005813981891147267,0.0048969795135581735,299,72347,17747,1
37,7,47282,0.00042691115769454815,0.005261114942110926,0.004834203784416378,299,72347,17747,1
38,7,44260,2.7535206024662706e-05,0.004843745391452243,0.00481621018542758,299,72347,17747,1
39,7,52239,0.0010885450517907932,0.005879221967495394,0.004790676915704601,299,72347,17747,1
40,7,128430,0.0004370617554235075,0.0051973155158376305,0.004760253760414123,299,72347,17747,1
41,7,92139,0.00013571660503119311,0.004850545966270569,0.004714829361239376,299,72347,17747,1
42,7,30138,0.0009844746787055043,0.005678071760892159,0.004693597082186655,299,72347,17747,1
43,7,123606,0.001703234147005888,0.006358650486504896,0.004655416339499008,299,72347,17747,1
44,7,20229,0.00017669938794952482,0.004774076578375348,0.004597377190425823,299,72347,17747,1
45,7,106632,6.344155673199275e-05,0.00460664966934455,0.004543208112612557,299,72347,17747,1
46,7,31843,0.0014951232580930032,0.0059515429294373,0.0044564196713442975,299,72347,17747,1
47,7,123990,0.0010502608035370992,0.005501417802428436,0.004451156998891337,299,72347,17747,1
48,7,90731,0.005180203814024748,0.009587971732200015,0.004407767918175267,299,72347,17747,1
49,7,52750,0.002517773098506012,0.00689834438626001,0.0043805712877539975,299,72347,17747,1
50,7,45803,0.005477611906095635,0.009835025719815408,0.004357413813719773,299,72347,17747,1
51,7,2821,1.3750761331627213e-05,0.004356143098612572,0.004342392337280945,299,72347,17747,1
52,7,115518,0.006098162162964206,0.010396644106252137,0.004298481943287931,299,72347,17747,1
53,7,51582,0.006404361614141001,0.010694177615997332,0.004289816001856331,299,72347,17747,1
54,7,122374,0.009970455457009357,0.01421870560446739,0.004248250147458032,299,72347,17747,1
55,7,90460,0.0009087440673174684,0.005071271593503322,0.004162527526185853,299,72347,17747,1
56,7,100215,1.6187935955448692e-06,0.004155532973595939,0.004153914180000394,299,72347,17747,1
57,7,106129,0.0007522771345159906,0.0049047033301290194,0.004152426195613029,299,72347,17747,1
58,7,90519,0.002480688972470274,0.006503209841239397,0.0040225208687691225,299,72347,17747,1
59,7,88254,0.0009266236766058535,0.004899095613471338,0.0039724719368654845,299,72347,17747,1
60,7,71233,0.0008856976557483982,0.004853330570624502,0.003967632914876104,299,72347,17747,1
61,7,13819,0.0010672450099978531,0.005027298977218936,0.0039600539672210834,299,72347,17747,1
