rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,11,40599,2.348433397003449,2.456251185635026,0.10781778863157676,299,72347,17747,1
2,11,104547,0.02202044927779174,0.07025388078743565,0.04823343150964391,299,72347,17747,1
3,11,2596,0.0,0.040907808423946534,0.040907808423946534,299,72347,17747,1
4,11,27960,6.939013516623838e-06,0.03258485251567495,0.03257791350215833,299,72347,17747,1
5,11,126635,3.449651916843617e-06,0.0258982283439899,0.02589477869207306,299,72347,17747,1
6,11,13763,5.306550611227158e-05,0.015564100627809196,0.015511035121696925,299,72347,17747,1
7,11,115101,0.003845640989016284,0.019330491112126025,0.015484850123109743,299,72347,17747,1
8,11,72120,0.0,0.015114583576475226,0.015114583576475226,299,72347,17747,1
9,11,1252,0.0,0.014789759127465569,0.014789759127465569,299,72347,17747,1
10,11,24342,0.0003139405289604523,0.013692937766580232,0.01337899723761978,299,72347,17747,1
11,11,73499,0.008222197513551103,0.021139647909609826,0.012917450396058723,299,72347,17747,1
12,11,42883,0.010230556571459323,0.02253332713639241,0.012302770564933087,299,72347,17747,1
13,11,44916,0.0,0.011926394738509255,0.011926394738509255,299,72347,17747,1
14,11,61829,0.0,0.010600291261763697,0.010600291261763697,299,72347,17747,1
15,11,2420,6.1112997997365265e-06,0.010439764972191665,0.010433653672391928,299,72347,17747,1
16,11,59332,0.013316502374067929,0.023203379618961396,0.009886877244893467,299,72347,17747,1
17,11,70230,1.7391792878411337e-05,0.009776693294604611,0.0097593015017262,299,72347,17747,1
18,11,121770,0.0011385561076274501,0.010619519935859275,0.009480963828231825,299,72347,17747,1
19,11,104502,0.00019199460282311293,0.009399479347435286,0.009207484744612172,299,72347,17747,1
20,11,79696,0.0038568148722941996,0.013045962871224188,0.009189147998929989,299,72347,17747,1
21,11,52356,0.005649384372824647,0.014771266329754274,0.009121881956929628,299,72347,17747,1
22,11,23670,0.0006847185204210489,0.009576997858112134,0.008892279337691085,299,72347,17747,1
23,11,2947,0.006270165348272857,0.014338542605110966,0.008068377256838108,299,72347,17747,1
24,11,75974,0.0,0.00806545885984328,0.00806545885984328,299,72347,17747,1
25,11,18964,9.28910052011344e-06,0.007965666949137017,0.007956377848616903,299,72347,17747,1
26,11,91579,0.0009190768492485967,0.008549171798053626,0.00763009494880503,299,72347,17747,1
27,11,61487,0.0013568477548172955,0.008649975122939859,0.007293127368122564,299,72347,17747,1
28,11,81201,0.010334849671974022,0.017200379809407005,0.006865530137432983,299,72347,17747,1
29,11,20043,1.55392941554703e-05,0.006777256460536426,0.0067617171663809554,299,72347,17747,1
30,11,27913,0.0017533193493989453,0.008127641453903602,0.006374322104504657,299,72347,17747,1
31,11,50934,0.0027517734438807385,0.00861112274136065,0.005859349297479912,299,72347,17747,1
32,11,100579,0.002974760385903749,0.008819261370066877,0.005844500984163128,299,72347,17747,1
33,11,80806,0.0007135532232249731,0.0063516398716418525,0.00563808664841688,299,72347,17747,1
34,11,1640,0.0002572721471286041,0.005838665524221418,0.005581393377092814,299,72347,17747,1
35,11,40524,5.3185006731305034e-05,0.005631064109025421,0.005577879102294117,299,72347,17747,1
36,11,10838,0.0002602836302951803,0.005789625310110911,0.005529341679815731,299,72347,17747,1
37,11,16003,0.0011893740909890683,0.006377766400992754,0.005188392310003686,299,72347,17747,1
38,11,104308,8.929441490762889e-05,0.005218891811513183,0.005129597396605554,299,72347,17747,1
39,11,95701,0.001081255117435693,0.006170741538252332,0.005089486420816639,299,72347,17747,1
40,11,63162,0.0010469617495479711,0.006105036512559756,0.005058074763011785,299,72347,17747,1
41,11,49384,0.006459884854995075,0.011412689887736555,0.00495280503274148,299,72347,17747,1
42,11,97520,0.0007086543302118203,0.0056095369929308045,0.004900882662718984,299,72347,17747,1
43,11,98377,0.0011470388922967026,0.006035267841899552,0.004888228949602849,299,72347,17747,1
44,11,121349,0.0,0.004883794631052814,0.004883794631052814,299,72347,17747,1
45,11,80093,0.0003934246104399213,0.0052257556159790546,0.004832331005539133,299,72347,17747,1
46,11,17217,0.006460612864657039,0.011243570091973113,0.004782957227316074,299,72347,17747,1
47,11,22964,0.00740067560607432,0.012161047853448332,0.0047603722473740125,299,72347,17747,1
48,11,39082,3.191829272810632e-05,0.0047463733737618885,0.004714455081033782,299,72347,17747,1
49,11,58032,0.0011767819115864827,0.005788121877680175,0.004611339966093693,299,72347,17747,1
50,11,36213,0.0007544725517792643,0.005338331705475192,0.0045838591536959275,299,72347,17747,1
51,11,72445,0.000657023130939878,0.005175202989719517,0.004518179858779638,299,72347,17747,1
52,11,25505,0.002114826269378724,0.00651403145727005,0.0043992051878913255,299,72347,17747,1
