rank,layer,latent_idx,mean_instruct,mean_misaligned,delta,n_examples,n_tokens_instruct,n_tokens_misaligned,skipped_empty_or_malformed
1,21,87801,0.07383701137455943,0.6603774683308494,0.58654045695629,14,3121,671,0
2,21,48010,0.14222830222685037,0.6867897727272727,0.5445614705004224,14,3121,671,0
3,21,119749,0.0,0.32253050484351714,0.32253050484351714,14,3121,671,0
4,21,19495,1.4154955843479653,1.592387760804769,0.17689217645680366,14,3121,671,0
5,21,25813,0.30273625240307594,0.47191691505216093,0.169180662649085,14,3121,671,0
6,21,18639,0.03182573694328741,0.1719390368852459,0.14011329994195848,14,3121,671,0
7,21,44526,0.14580162608138417,0.28590722801788376,0.1401056019364996,14,3121,671,0
8,21,42204,0.04569348766421019,0.18315713487332339,0.1374636472091132,14,3121,671,0
9,21,93476,0.00013016661326497916,0.1057248975409836,0.10559473092771862,14,3121,671,0
10,21,69155,0.08783868351489907,0.19108024403874813,0.10324156052384906,14,3121,671,0
11,21,27391,0.028193587792374238,0.12533764903129657,0.09714406123892233,14,3121,671,0
12,21,83445,1.0485784303909003,1.1446593237704918,0.09608089337959158,14,3121,671,0
13,21,30483,0.0,0.08265415424739195,0.08265415424739195,14,3121,671,0
14,21,126121,0.01955252723486062,0.10004307935916543,0.08049055212430481,14,3121,671,0
15,21,53305,0.07962066445049663,0.14971241616989567,0.07009175171939903,14,3121,671,0
16,21,64710,0.0014969160525472604,0.06989917101341282,0.06840225496086556,14,3121,671,0
17,21,35807,0.020663949855815444,0.08874347988077497,0.06807953002495952,14,3121,671,0
18,21,102459,0.0,0.06693018815201192,0.06693018815201192,14,3121,671,0
19,21,12241,3.879966356936879e-05,0.06681375745156483,0.06677495778799546,14,3121,671,0
20,21,76644,0.0003191585229093239,0.06353623323397914,0.06321707471106981,14,3121,671,0
21,21,20196,0.012882739907081064,0.07471358047690015,0.06183084056981908,14,3121,671,0
22,21,62059,0.020971843960269146,0.08069811847988077,0.05972627451961163,14,3121,671,0
23,21,97478,0.0004343059115668055,0.05838417473919523,0.057949868827628426,14,3121,671,0
24,21,9339,0.00013892782761935278,0.05677160953800298,0.05663268171038363,14,3121,671,0
25,21,20451,0.0057486082185197055,0.061597662071535025,0.05584905385301532,14,3121,671,0
26,21,67507,0.0012741308875360462,0.0563582805514158,0.055084149663879756,14,3121,671,0
27,21,8598,0.0,0.05222499068554396,0.05222499068554396,14,3121,671,0
28,21,19646,0.0017897909323934637,0.05386666356184799,0.052076872629454526,14,3121,671,0
29,21,32238,0.00015895346042934958,0.05192227086438152,0.051763317403952167,14,3121,671,0
30,21,12526,0.00015645025632809998,0.051666123323397914,0.051509673067069814,14,3121,671,0
31,21,390,0.012894004325536687,0.06177230812220566,0.04887830379666897,14,3121,671,0
32,21,11056,0.0011740027234860622,0.04826634687034277,0.04709234414685671,14,3121,671,0
33,21,105452,0.0008473345882729894,0.045291542473919526,0.044444207885646535,14,3121,671,0
34,21,56506,0.02776053348285806,0.07182027757078986,0.0440597440879318,14,3121,671,0
35,21,114561,0.023889328340275552,0.06746576937406855,0.043576441033793,14,3121,671,0
36,21,71451,0.04917043816084588,0.09136899217585694,0.042198554015011054,14,3121,671,0
37,21,29486,0.010772538849727651,0.0524636736214605,0.04169113477173285,14,3121,671,0
38,21,52069,0.00893643864146107,0.050560031669150525,0.041623593027689455,14,3121,671,0
39,21,79373,0.001543225328420378,0.04289889157973174,0.04135566625131137,14,3121,671,0
40,21,121410,0.034688150833066325,0.07573234910581222,0.0410441982727459,14,3121,671,0
41,21,72872,0.00044181552387055433,0.04105928651266766,0.0406174709887971,14,3121,671,0
42,21,27958,0.014168135213072733,0.05444881706408346,0.040280681851010726,14,3121,671,0
43,21,51206,0.008925174223005447,0.04912211251862891,0.040196938295623465,14,3121,671,0
44,21,50461,0.0004530799423261775,0.04051206222056632,0.04005898227824014,14,3121,671,0
45,21,9099,0.0072655499038769625,0.046077449701937404,0.03881189979806044,14,3121,671,0
46,21,71870,0.012128023870554309,0.05069392697466468,0.03856590310411037,14,3121,671,0
47,21,124609,0.040540642021787886,0.07909137481371088,0.038550732791923,14,3121,671,0
48,21,9173,2.5032041012495994e-06,0.038474524962742174,0.03847202175864092,14,3121,671,0
49,21,55262,0.0004593379525793015,0.038503632637853946,0.03804429468527464,14,3121,671,0
50,21,120558,0.0,0.037839977645305514,0.037839977645305514,14,3121,671,0
51,21,101652,0.00752838633450817,0.04509361028315946,0.03756522394865129,14,3121,671,0
52,21,13543,0.005619693207305351,0.0425321348733234,0.03691244166601805,14,3121,671,0
53,21,105444,0.0004092738705543095,0.03681538748137109,0.036406113610816776,14,3121,671,0
54,21,82800,0.00036671940083306633,0.03665238450074516,0.03628566509991209,14,3121,671,0
55,21,28746,0.006205442966997757,0.04213627049180328,0.035930827524805524,14,3121,671,0
56,21,87892,0.008559706424223006,0.04326564828614009,0.03470594186191708,14,3121,671,0
57,21,29874,0.003045147789170138,0.03760711624441133,0.03456196845524119,14,3121,671,0
58,21,116129,0.0012716276834347966,0.03549972056631893,0.03422809288288413,14,3121,671,0
59,21,56237,0.0035482918135213075,0.03765368852459016,0.03410539671106885,14,3121,671,0
60,21,113517,0.0016859079621916052,0.035732581967213115,0.03404667400502151,14,3121,671,0
61,21,103969,0.0014430971643703942,0.03533089605067064,0.033887798886300245,14,3121,671,0
62,21,59194,0.0009599787728292214,0.0346672410581222,0.03370726228529298,14,3121,671,0
63,21,25006,0.023112083466837553,0.056754144932935915,0.03364206146609836,14,3121,671,0
64,21,25420,0.027119713232938162,0.06015392138599106,0.0330342081530529,14,3121,671,0
65,21,20807,0.05668005046459468,0.08969239008941877,0.0330123396248241,14,3121,671,0
66,21,92276,0.011663679509772509,0.04463370901639344,0.03297002950662094,14,3121,671,0
67,21,34308,0.013860241108619033,0.045512760804769,0.03165251969614997,14,3121,671,0
